room_type_id,price_option_price,adults_number,children_number,bãi_đậu_xe,phòng_tập,wifi_miễn_phí,không_hoàn_tiền,miễn_phí_hủy,vào_hồ_bơi_miễn_phí,đã_kèm_bữa_sáng
5643,944444.0,4,0,1,0,1,1,0,0,0
5644,279103.0,2,0,1,0,1,1,0,0,0
5644,309524.0,2,0,1,0,1,0,1,0,0
5645,361356.0,2,0,1,0,1,1,0,0,0
5645,412698.0,3,0,1,0,1,0,1,0,0
5646,327272.0,2,1,1,0,1,1,0,0,0
5647,408915.0,2,1,1,0,1,1,0,0,0
5648,717686.0,2,2,1,1,1,0,1,1,0
5648,827160.0,2,2,1,1,1,0,0,1,0
5648,875794.0,2,2,1,1,1,0,1,1,0
5649,760372.0,2,2,1,1,1,0,1,1,0
5649,828924.0,2,2,1,1,1,0,0,1,0
5649,877419.0,2,2,1,1,1,0,1,1,0
5650,402745.0,2,0,1,0,1,0,1,0,0
5651,406431.0,2,1,1,0,1,0,0,0,0
5652,861942.0,2,0,1,0,1,0,1,0,0
5653,870608.0,2,0,1,0,1,1,0,0,0
5653,929183.0,2,0,1,0,1,0,1,0,0
5653,1022046.0,2,0,1,0,1,0,1,0,0
5654,498288.0,2,1,1,0,1,0,0,0,0
5654,635067.0,2,1,1,0,1,0,1,0,0
5655,498288.0,2,1,1,0,1,0,0,0,0
5655,635067.0,2,1,1,0,1,0,1,0,0
5656,229779.0,2,0,1,0,1,0,1,0,0
5657,229779.0,2,0,1,0,1,0,1,0,0
5658,564815.0,3,0,1,0,1,0,1,0,0
5659,564815.0,2,0,1,0,1,0,1,0,0
5660,572733.0,2,1,1,0,1,0,1,0,0
5661,572733.0,2,2,1,0,1,0,1,0,0
5662,741997.0,2,0,1,0,1,1,0,0,0
5662,865748.0,2,0,1,0,1,0,1,0,0
5663,886069.0,2,0,1,0,1,1,0,0,0
5663,1127446.0,2,1,1,0,1,0,1,0,0
5664,468762.0,2,0,1,0,1,0,1,0,0
5664,529101.0,2,0,1,0,1,0,1,0,0
5664,633507.0,2,1,1,0,1,0,1,0,0
5665,550605.0,2,1,1,0,1,0,1,0,0
5665,582011.0,2,1,1,0,1,0,1,0,0
5666,611020.0,2,0,1,0,1,1,0,0,0
5667,694444.0,2,0,1,0,1,0,1,0,0
5668,259259.0,2,0,1,0,1,0,1,0,0
5669,351852.0,2,0,1,0,1,0,1,0,0
5670,331667.0,2,0,1,0,1,1,0,0,0
5671,259259.0,2,0,1,0,0,0,1,0,0
5672,469953.0,2,1,0,0,1,0,1,0,0
5673,571525.0,2,1,0,0,1,0,1,0,0
5674,2136471.0,2,1,1,0,1,0,0,0,0
5674,2407407.0,2,0,1,0,1,1,0,0,0
5675,2812884.0,2,1,1,0,1,0,0,0,0
5675,3009259.0,2,0,1,0,1,1,0,0,0
5676,4517810.0,4,1,1,0,1,0,0,0,0
5676,4570867.0,2,0,1,0,1,1,0,0,0
5676,4814815.0,4,0,1,0,1,1,0,0,0
5677,208333.0,2,0,1,0,1,0,1,0,0
5678,219907.0,2,0,1,0,0,0,1,0,0
5679,277083.0,4,0,1,0,0,0,1,0,0
5680,440395.0,2,1,1,0,1,0,0,0,0
5680,503704.0,2,1,1,0,1,0,1,0,0
5681,520029.0,2,1,1,0,1,0,0,0,0
5681,560370.0,2,1,1,0,1,0,1,0,0
5682,304434.0,2,1,1,0,1,0,0,0,0
5682,393519.0,2,1,1,0,1,0,1,0,0
5683,390813.0,3,1,1,0,1,0,0,0,0
5683,459630.0,3,1,1,0,1,0,1,0,0
5684,350625.0,2,0,1,0,0,0,1,0,0
5684,315563.0,1,1,1,0,0,0,1,0,0
5685,375000.0,2,2,1,0,0,0,1,0,0
5685,318750.0,1,2,1,0,0,0,1,0,0
5686,555556.0,2,0,0,0,1,0,1,0,0
5687,276581.0,2,0,0,0,0,1,0,0,0
5688,609764.0,2,0,1,0,1,0,1,0,0
5688,653783.0,2,0,1,0,1,1,0,0,0
5689,673949.0,2,0,1,0,1,0,1,0,0
5689,718400.0,2,0,1,0,1,1,0,0,0
5690,349115.0,2,0,0,0,1,1,0,0,0
5691,387472.0,2,0,0,0,1,0,0,0,0
5692,537489.0,2,1,1,0,1,0,1,0,0
5692,635185.0,2,1,1,0,1,0,1,0,0
5693,687433.0,2,1,1,0,1,0,1,0,0
5693,760926.0,2,1,1,0,1,0,1,0,0
5694,333704.0,2,1,1,0,1,0,1,0,0
5695,557222.0,4,1,1,0,1,0,1,0,0
5696,272474.0,2,1,1,0,1,0,1,0,0
5697,380681.0,4,2,1,0,1,0,1,0,0
5698,277778.0,2,0,1,0,0,1,0,0,0
5699,351852.0,2,0,1,0,0,1,0,0,0
5699,370370.0,3,0,1,0,0,1,0,0,0
5700,211393.0,30,1,1,0,1,0,0,0,0
5701,253603.0,2,0,1,0,1,0,0,0,0
5702,330931.0,2,0,1,0,1,0,0,0,0
5703,411585.0,2,0,1,0,1,0,0,0,0
5703,411585.0,1,0,1,0,1,0,0,0,0
5704,1146384.0,2,1,1,1,1,1,0,0,0
5705,1146384.0,2,1,1,1,1,1,0,0,0
5705,1202204.0,2,0,1,1,1,1,0,0,0
5706,440476.0,2,0,0,0,0,1,0,0,0
5707,294099.0,2,0,0,0,0,1,0,0,0
5707,607114.0,2,0,0,0,0,1,0,0,0
5708,343706.0,2,0,0,0,1,1,0,0,0
5709,627748.0,2,0,0,0,1,1,0,0,0
5710,253603.0,2,0,0,0,1,0,0,0,0
5710,253603.0,1,0,0,0,1,0,0,0,0
5711,332594.0,4,0,0,0,1,0,0,0,0
5712,342891.0,2,0,1,0,0,1,0,0,0
5713,346452.0,2,0,1,0,0,0,0,0,0
5714,440687.0,3,0,1,0,0,0,0,0,0
5715,333548.0,2,0,1,0,1,1,0,0,0
5716,365833.0,2,0,1,0,1,1,0,0,0
5717,236640.0,2,0,0,0,0,1,0,0,0
5718,432373.0,2,0,1,0,1,0,0,0,0
5719,582040.0,3,0,1,0,1,0,0,0,0
5720,775862.0,2,0,1,0,1,0,0,0,0
5720,775862.0,1,0,1,0,1,0,0,0,0
5721,947542.0,3,0,1,0,1,0,0,0,0
5722,2314815.0,23,0,1,0,1,0,0,0,0
5723,1104840.0,2,0,1,0,1,0,1,0,0
5723,1159521.0,2,0,1,0,1,0,0,0,0
5723,1275132.0,2,0,1,0,1,0,1,0,0
5724,1104840.0,2,0,1,0,1,0,1,0,0
5724,1159521.0,2,0,1,0,1,0,0,0,0
5724,1275132.0,2,0,1,0,1,0,1,0,0
5725,980000.0,2,0,0,0,0,0,1,0,0
5725,980000.0,2,0,0,0,0,0,1,0,0
5725,1280000.0,2,0,0,0,0,0,1,0,0
5725,1780000.0,3,0,0,0,0,0,1,0,0
5725,2080000.0,3,0,0,0,0,0,1,0,0
5726,980000.0,2,0,0,0,0,0,1,0,0
5726,980000.0,2,0,0,0,0,0,1,0,0
5726,1280000.0,2,0,0,0,0,0,1,0,0
5726,1780000.0,3,0,0,0,0,0,1,0,0
5726,2080000.0,3,0,0,0,0,0,1,0,0
5727,707507.0,2,0,1,0,1,0,1,0,0
5728,707507.0,2,0,1,0,1,0,1,0,0
5729,259259.0,2,0,1,0,1,1,0,0,0
5730,259259.0,2,0,1,0,1,1,0,0,0
5730,233333.0,1,0,1,0,1,1,0,0,0
5731,375000.0,3,1,1,0,1,1,0,0,0
5732,872565.0,2,0,0,0,1,0,1,0,0
5732,880000.0,2,0,0,0,0,0,1,0,0
5733,872565.0,2,0,0,0,1,0,1,0,0
5734,545828.0,2,0,1,0,1,1,0,0,0
5735,562500.0,4,0,1,0,1,0,1,0,0
5736,303862.0,2,0,0,0,1,1,0,0,0
5737,335839.0,2,0,0,0,1,0,1,0,0
5737,462222.0,2,0,0,0,1,0,1,0,0
5738,176367.0,2,0,0,0,0,0,1,0,0
5738,246914.0,2,0,0,0,0,0,1,0,0
5738,141093.0,1,0,0,0,0,0,1,0,0
5739,324074.0,2,0,0,0,1,0,1,0,0
5740,351852.0,2,0,0,0,1,0,1,0,0
5740,337778.0,1,0,0,0,1,0,1,0,0
5741,416667.0,2,0,0,0,1,0,1,0,0
5741,462963.0,3,0,0,0,1,0,1,0,0
5741,398148.0,1,0,0,0,1,0,1,0,0
5742,500000.0,2,0,1,0,1,0,1,0,0
5743,169261.0,2,1,1,0,1,0,0,0,0
5744,73574.0,1,0,1,0,1,0,0,0,0
5745,666577.0,2,0,0,0,1,1,0,0,0
5746,692952.0,3,1,0,0,1,0,1,0,0
5746,740741.0,3,0,0,0,1,0,1,0,0
5747,1018519.0,4,0,0,0,1,0,1,0,0
5748,379688.0,2,0,1,0,1,0,0,0,0
5748,421875.0,2,0,1,0,1,0,1,0,0
5749,427874.0,2,0,1,0,1,0,0,0,0
5750,416667.0,3,0,1,0,0,0,1,0,0
5751,462963.0,5,0,1,0,0,0,1,0,0
5752,583333.0,2,0,1,0,0,1,0,0,0
5752,648148.0,2,0,1,0,0,0,1,0,0
5752,583333.0,1,0,1,0,0,0,1,0,0
5753,511414.0,2,1,1,0,1,0,1,0,0
5753,601852.0,2,0,1,0,1,0,1,0,0
5754,778976.0,4,1,1,0,1,0,1,0,0
5754,833333.0,4,0,1,0,1,0,1,0,0
5755,1977989.0,2,0,1,1,1,1,0,0,0
5755,2069040.0,2,0,1,1,1,0,1,0,0
5756,2457835.0,2,0,1,1,1,1,0,0,0
5756,2459425.0,2,0,1,1,1,0,1,0,0
5757,1289274.0,2,0,0,0,1,0,1,0,0
5757,1300000.0,2,0,0,0,0,0,1,0,0
5758,1690224.0,2,1,0,0,1,0,1,0,0
5758,1700000.0,2,1,0,0,0,0,1,0,0
5758,1986781.0,3,0,0,0,1,0,1,0,0
5758,1995000.0,3,0,0,0,0,0,1,0,0
5759,433544.0,2,2,1,0,1,0,1,0,0
5760,433544.0,2,2,1,0,1,0,1,0,0
5761,943015.0,2,0,1,0,1,0,1,0,0
5761,961292.0,2,0,1,0,1,0,1,0,0
5762,195185.0,2,1,1,0,0,0,1,0,0
5763,292778.0,4,2,1,0,0,0,1,0,0
5764,327407.0,6,3,1,0,0,0,1,0,0
5765,514583.0,2,0,1,0,1,1,0,0,0
5766,277778.0,4,0,0,0,0,0,1,0,0
5767,314815.0,6,0,0,0,0,0,1,0,0
5768,175926.0,1,0,0,0,0,0,1,0,0
5769,523004.0,10,1,1,0,0,1,0,0,0
5770,194444.0,2,0,1,0,1,0,1,0,0
5770,184722.0,1,0,1,0,1,0,1,0,0
5771,319444.0,2,0,1,0,0,0,1,0,0
5772,139008.0,2,1,0,0,1,0,0,0,0
5773,555556.0,2,0,1,0,1,0,1,0,0
5774,638889.0,2,0,1,0,1,0,1,0,0
5775,722222.0,2,0,1,0,1,0,1,0,0
5776,1676631.0,4,1,0,0,1,0,0,0,0
5777,436103.0,2,1,1,0,1,0,0,0,0
5778,546176.0,2,0,1,0,1,1,0,0,1
5779,549249.0,2,0,1,0,1,0,1,0,1
5779,554360.0,2,0,1,0,1,1,0,0,1
5779,642857.0,2,0,1,0,1,0,1,0,1
5780,730599.0,2,0,1,0,1,1,0,0,1
5780,747573.0,2,0,1,0,1,0,1,0,1
5780,857143.0,2,0,1,0,1,0,1,0,1
5781,740599.0,2,0,1,0,1,1,0,0,1
5781,747573.0,2,0,1,0,1,0,1,0,1
5781,857143.0,2,0,1,0,1,0,1,0,1
5782,1297014.0,2,0,1,0,1,1,0,0,1
5782,1385665.0,2,0,1,0,1,0,1,0,1
5782,1500000.0,2,2,1,0,1,0,1,0,1
5783,1316359.0,2,0,1,0,1,0,1,0,1
5784,6167263.0,2,0,1,0,1,0,1,0,1
5785,7285714.0,6,0,1,0,1,0,1,0,1
5786,509259.0,2,0,1,0,1,0,1,0,1
5787,541667.0,2,0,1,0,1,0,1,0,1
5788,1018519.0,2,0,1,0,1,0,1,0,1
5788,916667.0,1,0,1,0,1,0,1,0,1
5789,321691.0,2,0,1,0,0,0,1,0,0
5789,289522.0,1,0,1,0,0,0,1,0,0
5790,114335.0,2,1,1,0,1,0,1,0,0
5791,284415.0,2,1,1,0,1,0,1,0,0
5792,1145734.0,2,0,1,1,1,0,1,0,0
5792,1191195.0,2,0,1,1,1,0,0,0,0
5792,1428571.0,2,0,1,1,1,0,1,0,0
5793,1241212.0,2,0,1,1,1,0,1,0,0
5793,1289113.0,2,0,1,1,1,1,0,0,0
5793,1547619.0,2,0,1,1,1,0,1,0,0
5794,1336690.0,2,0,1,1,1,0,1,0,0
5794,1389063.0,2,0,1,1,1,1,0,0,0
5794,1666667.0,2,0,1,1,1,0,1,0,0
5795,1336690.0,2,0,1,1,1,0,1,0,0
5795,1389063.0,2,0,1,1,1,1,0,0,0
5795,1666667.0,2,0,1,1,1,0,1,0,0
5796,1718637.0,2,0,1,1,1,0,1,0,0
5796,1779632.0,2,0,1,1,1,0,0,0,0
5796,2142857.0,2,0,1,1,1,0,1,0,0
5797,2062364.0,2,0,1,1,1,0,1,0,0
5797,2144173.0,2,0,1,1,1,0,0,0,0
5797,2571429.0,2,0,1,1,1,0,1,0,0
5798,616132.0,2,0,1,0,1,0,1,0,1
5798,701720.0,2,0,1,0,1,1,0,0,1
5798,873017.0,2,0,1,0,1,0,1,0,1
5799,747470.0,3,0,1,0,1,0,1,0,1
5799,1014970.0,3,0,1,0,1,0,0,0,1
5800,747470.0,3,0,1,0,1,0,1,0,1
5800,886084.0,2,0,1,0,1,1,0,0,1
5800,1031747.0,3,0,1,0,1,0,1,0,1
5801,387568.0,2,0,0,0,0,0,0,0,1
5801,432099.0,2,0,0,0,0,0,0,0,1
5802,387568.0,2,0,0,0,0,0,0,0,1
5802,432099.0,2,0,0,0,0,0,0,0,1
5803,421152.0,2,0,0,0,0,0,1,0,1
5803,425328.0,2,0,0,0,0,1,0,0,1
5804,473608.0,2,0,0,0,0,0,0,0,1
5804,511464.0,2,0,0,0,0,0,0,0,1
5805,543164.0,3,0,0,0,0,0,0,0,1
5805,564374.0,3,0,0,0,0,0,0,0,1
5806,777086.0,2,0,0,0,0,0,0,0,1
5806,820106.0,2,0,0,0,0,0,0,0,1
5807,700181.0,2,0,1,0,1,0,1,0,0
5807,706876.0,2,0,1,0,1,1,0,0,0
5807,711112.0,2,1,1,0,1,0,1,0,0
5808,877729.0,3,0,1,0,1,0,1,0,0
5808,1388797.0,3,0,1,0,1,0,0,0,0
5809,888890.0,3,0,1,0,1,0,1,0,0
5810,1139682.0,2,0,1,0,1,0,1,0,0
5810,1155556.0,2,1,1,0,1,0,1,0,0
5811,396825.0,2,0,1,0,1,0,1,0,0
5812,485009.0,2,0,1,0,1,0,1,0,0
5813,595238.0,2,0,1,0,1,0,1,0,0
5814,661376.0,2,0,1,0,1,0,1,0,0
5815,896458.0,2,0,1,0,1,1,0,0,0
5815,900000.0,2,1,1,0,1,1,0,0,1
5815,1018811.0,2,1,1,0,1,0,1,0,1
5815,1428571.0,2,1,1,0,1,0,1,0,1
5816,898475.0,2,0,1,0,1,1,0,0,1
5817,1146411.0,2,0,1,0,1,1,0,0,0
5817,1150000.0,2,1,1,0,1,1,0,0,1
5817,1307379.0,2,2,1,0,1,0,1,0,1
5817,1825397.0,2,1,1,0,1,0,1,0,1
5818,1146411.0,2,0,1,0,1,1,0,0,0
5818,1150000.0,2,1,1,0,1,1,0,0,1
5818,1307379.0,2,1,1,0,1,0,1,0,1
5818,1825397.0,2,1,1,0,1,0,1,0,1
5819,2132810.0,2,0,1,0,1,1,0,0,0
5819,2150000.0,2,1,1,0,1,1,0,0,1
5819,2444811.0,2,2,1,0,1,0,1,0,1
5819,3412698.0,2,1,1,0,1,0,1,0,1
5820,218254.0,2,0,0,0,0,0,1,0,0
5821,293651.0,3,1,0,0,0,0,1,0,0
5822,293651.0,3,1,0,0,0,0,1,0,0
5823,223104.0,2,1,0,0,0,0,1,0,0
5824,304233.0,4,1,0,0,0,0,1,0,0
5825,304233.0,3,1,0,0,0,0,1,0,0
5826,344797.0,4,1,0,0,0,0,1,0,0
5827,676367.0,2,0,1,0,1,1,0,0,1
5827,684604.0,2,0,1,0,1,1,0,0,1
5827,716113.0,2,0,1,0,1,0,1,0,1
5828,676367.0,2,0,1,0,1,1,0,0,1
5828,684604.0,2,0,1,0,1,1,0,0,1
5828,704704.0,2,0,1,0,1,0,1,0,1
5829,780423.0,3,1,1,0,1,1,0,0,1
5829,789810.0,2,0,1,0,1,1,0,0,1
5829,863123.0,3,3,1,0,1,0,1,0,1
5830,832451.0,2,0,1,0,1,1,0,0,1
5830,842829.0,2,0,1,0,1,1,0,0,1
5830,885461.0,2,0,1,0,1,0,1,0,1
5831,1657848.0,2,0,1,0,1,1,0,0,1
5831,1687219.0,2,0,1,0,1,1,0,0,1
5831,1736455.0,2,0,1,0,1,0,1,0,1
5832,193122.0,2,0,1,0,1,0,1,0,0
5832,2138570.0,2,0,1,0,1,0,0,0,0
5833,210758.0,2,0,1,0,1,0,1,0,0
5834,228395.0,3,0,1,0,1,0,1,0,0
5834,2533937.0,3,0,1,0,1,0,0,0,0
5835,246032.0,4,0,1,0,1,0,1,0,0
5836,1078501.0,2,0,1,0,1,1,0,0,1
5836,1375000.0,2,0,1,0,1,1,0,0,1
5837,1078501.0,2,0,1,0,1,1,0,0,1
5837,1375000.0,2,0,1,0,1,1,0,0,1
5838,1147958.0,2,0,1,0,1,1,0,0,1
5839,1147958.0,2,0,1,0,1,1,0,0,1
5839,1450000.0,2,0,1,0,1,1,0,0,1
5840,2411193.0,2,0,1,0,1,1,0,0,1
5840,2580503.0,3,0,1,0,1,1,0,0,1
5841,2877570.0,3,0,1,0,1,1,0,0,1
5841,3500000.0,4,0,1,0,1,1,0,0,1
5842,3288652.0,4,0,1,0,1,1,0,0,1
5842,4000000.0,4,0,1,0,1,1,0,0,1
5843,391392.0,2,1,1,0,1,0,1,0,0
5843,405000.0,2,1,1,0,1,0,0,0,0
5844,592777.0,4,1,1,0,1,0,1,0,0
5844,601389.0,4,1,1,0,1,0,0,0,0
5845,231481.0,2,0,1,0,1,0,1,0,0
5846,862093.0,2,0,1,0,1,1,0,0,1
5846,863589.0,2,0,1,0,1,0,1,0,1
5847,863589.0,2,0,1,0,1,0,1,0,1
5848,975933.0,2,0,1,0,1,0,1,0,1
5849,975933.0,2,0,1,0,1,0,1,0,1
5850,2060763.0,2,0,1,0,1,0,1,0,1
5851,2386146.0,2,0,1,0,1,0,1,0,1
5852,12574454.0,6,0,1,0,1,0,1,0,1
5853,253788.0,2,0,0,0,1,0,1,0,0
5853,238636.0,1,0,0,0,1,0,1,0,0
5854,257576.0,2,0,0,0,1,0,1,0,0
5854,265152.0,3,0,0,0,1,0,1,0,0
5855,443182.0,3,0,0,0,1,0,1,0,0
5856,346170.0,2,1,1,0,1,0,1,0,0
5857,398709.0,2,1,1,0,1,0,1,0,0
5858,465160.0,2,1,1,0,1,0,1,0,0
5859,484914.0,4,1,1,0,1,0,1,0,0
5859,516517.0,2,0,1,0,1,0,1,0,0
5860,502232.0,3,1,1,0,1,0,1,0,0
5861,537765.0,4,2,1,0,1,0,1,0,0
5862,590119.0,4,2,1,0,1,0,1,0,0
5863,464337.0,2,0,1,0,0,1,0,0,0
5864,637037.0,2,0,1,0,0,1,0,0,0
5865,787037.0,3,0,1,0,0,1,0,0,0
5866,731533.0,2,1,1,0,1,0,0,0,1
5866,749559.0,2,1,1,0,1,1,0,0,1
5867,749559.0,2,1,1,0,1,1,0,0,1
5868,837742.0,2,0,1,0,1,1,0,0,1
5869,1234568.0,2,0,1,0,1,1,0,0,1
5870,1595334.0,2,0,1,0,1,1,0,0,1
5870,1366843.0,1,1,1,0,1,1,0,0,1
5871,690375.0,2,2,1,1,1,0,1,0,0
5871,700163.0,2,0,1,1,1,1,0,0,0
5871,797619.0,2,2,1,1,1,0,1,0,0
5872,769142.0,2,2,1,1,1,0,1,0,0
5872,792143.0,2,0,1,1,1,1,0,0,0
5872,886243.0,2,2,1,1,1,0,1,0,0
5873,927946.0,2,0,1,1,1,1,0,0,0
5873,930758.0,3,2,1,1,1,0,1,0,0
5873,1005019.0,2,0,1,1,1,0,1,0,0
5873,1033951.0,3,2,1,1,1,0,1,0,0
5874,1490790.0,2,2,1,1,1,0,1,0,0
5874,1497193.0,2,0,1,1,1,1,0,0,0
5874,1683862.0,2,2,1,1,1,0,1,0,0
5875,185185.0,2,0,1,0,1,0,1,0,0
5876,252525.0,4,0,1,0,1,0,1,0,0
5877,315315.0,2,1,1,0,1,0,1,0,0
5877,370370.0,2,1,1,0,1,0,1,0,0
5877,462963.0,2,1,1,0,1,0,1,0,0
5878,371022.0,2,1,1,0,1,0,1,0,0
5878,432099.0,2,1,1,0,1,0,1,0,0
5878,540123.0,2,1,1,0,1,0,1,0,0
5879,443778.0,3,1,1,0,1,0,1,0,0
5879,493827.0,3,1,1,0,1,0,1,0,0
5879,617284.0,3,1,1,0,1,0,1,0,0
5880,443778.0,4,1,1,0,1,0,1,0,0
5880,493827.0,4,1,1,0,1,0,1,0,0
5880,617284.0,4,1,1,0,1,0,1,0,0
5881,540475.0,2,1,1,0,1,0,1,0,0
5881,617284.0,2,1,1,0,1,0,1,0,0
5881,771605.0,2,1,1,0,1,0,1,0,0
5882,1350000.0,2,0,1,0,1,0,1,0,0
5883,481549.0,2,0,0,0,0,1,0,0,1
5884,328283.0,2,0,1,0,1,0,1,0,0
5884,352832.0,2,2,1,0,1,0,1,0,0
5885,353535.0,2,0,1,0,1,0,1,0,0
5885,360339.0,2,2,1,0,1,0,1,0,0
5886,437710.0,3,0,1,0,1,0,1,0,0
5886,476120.0,3,2,1,0,1,0,1,0,0
5887,833333.0,2,0,1,0,1,0,1,0,0
5887,850806.0,2,2,1,0,1,0,1,0,0
5888,502220.0,2,0,0,0,0,1,0,0,1
5889,502220.0,2,0,0,0,0,1,0,0,1
5890,270717.0,2,0,1,0,1,0,1,0,0
5891,275000.0,2,0,1,0,1,0,1,0,0
5891,277778.0,2,0,1,0,1,1,0,0,0
5892,366667.0,4,0,1,0,1,0,1,0,0
5892,369117.0,3,0,1,0,1,0,1,0,0
5892,370370.0,4,0,1,0,1,1,0,0,0
5893,281391.0,2,2,0,0,1,0,1,0,0
5894,297082.0,2,2,0,0,1,0,1,0,0
5895,310286.0,2,2,0,0,1,0,1,0,0
5896,325206.0,3,2,0,0,1,0,1,0,0
5897,229779.0,2,0,1,0,0,0,1,0,0
5897,206801.0,1,0,1,0,0,0,1,0,0
5898,321691.0,4,0,1,0,0,0,1,0,0
5898,257353.0,1,0,1,0,0,0,1,0,0
5899,321691.0,2,0,1,0,0,0,1,0,0
5899,289522.0,1,0,1,0,0,0,1,0,0
5900,330882.0,2,0,1,0,0,0,1,0,0
5900,351562.0,3,0,1,0,0,0,1,0,0
5900,310202.0,1,0,1,0,0,0,1,0,0
5901,358796.0,2,1,1,0,1,0,1,0,0
5902,479352.0,4,0,1,0,1,0,1,0,0
5903,303309.0,2,0,1,0,1,0,1,0,0
5904,349265.0,2,0,1,0,1,0,1,0,0
5904,314338.0,1,0,1,0,1,0,1,0,0
5905,395221.0,3,0,1,0,1,0,1,0,0
5906,532373.0,2,0,1,0,1,0,0,0,1
5907,583272.0,2,0,1,0,1,0,0,0,1
5908,637381.0,3,0,1,0,1,0,0,0,1
5909,808824.0,2,0,1,0,1,0,0,0,1
5909,849265.0,2,0,1,0,1,0,0,0,0
5910,351852.0,2,0,1,0,1,0,1,0,0
5911,370370.0,2,0,1,0,1,0,1,0,0
5912,1147095.0,2,0,1,0,1,1,0,0,1
5913,446952.0,2,0,1,0,1,0,1,0,0
5914,843370.0,2,0,1,1,1,0,0,1,1
5914,1296296.0,2,0,1,1,1,1,0,0,1
5914,1425926.0,2,0,1,1,1,0,1,0,1
5915,843370.0,2,0,1,1,1,0,0,1,1
5916,1163253.0,2,0,1,1,1,1,0,0,1
5917,1296296.0,2,0,1,1,1,1,0,0,1
5917,1425926.0,2,0,1,1,1,0,1,0,1
5918,3425926.0,2,0,1,1,1,1,0,0,1
5918,3768519.0,2,0,1,1,1,0,1,0,1
5919,353860.0,2,0,1,0,1,0,1,0,0
5919,289522.0,1,0,1,0,1,0,1,0,0
5920,844559.0,2,1,1,0,1,1,0,0,0
5921,288990.0,2,1,1,0,1,0,1,0,0
5922,1302725.0,2,1,1,0,1,0,1,0,0
5923,712209.0,2,1,1,0,1,1,0,0,0
5924,1712393.0,2,0,0,0,0,0,1,0,1
5924,1720548.0,2,0,0,0,0,0,1,0,1
5924,2309005.0,2,0,0,0,0,0,1,0,1
5924,2320000.0,2,0,0,0,0,0,1,0,1
5924,4859612.0,2,0,0,0,0,0,1,0,1
5925,1937718.0,2,0,0,0,0,1,0,0,1
5925,1946595.0,2,0,0,0,0,1,0,0,1
5925,2422148.0,2,0,0,0,0,0,1,0,1
5925,2433682.0,2,0,0,0,0,0,1,0,1
5925,3835737.0,2,0,0,0,0,0,1,0,1
5926,2179089.0,2,0,0,0,0,1,0,0,1
5926,2189072.0,2,0,0,0,0,1,0,0,1
5926,2723863.0,2,0,0,0,0,0,1,0,1
5926,2736833.0,2,0,0,0,0,0,1,0,1
5926,3608539.0,3,0,0,0,0,0,1,0,1
5927,2541147.0,2,0,0,0,0,1,0,0,1
5927,2552788.0,2,0,0,0,0,1,0,0,1
5927,3176435.0,2,0,0,0,0,0,1,0,1
5927,3191561.0,2,0,0,0,0,0,1,0,1
5927,4590025.0,2,0,0,0,0,0,1,0,1
5928,2661833.0,2,0,0,0,0,1,0,0,1
5928,2674028.0,2,0,0,0,0,1,0,0,1
5928,3327292.0,2,0,0,0,0,0,1,0,1
5928,3343137.0,2,0,0,0,0,0,1,0,1
5928,4211969.0,3,0,0,0,0,0,1,0,1
5929,2903205.0,2,0,0,0,0,1,0,0,1
5929,2916505.0,2,0,0,0,0,1,0,0,1
5929,3629007.0,2,0,0,0,0,0,1,0,1
5929,3646288.0,2,0,0,0,0,0,1,0,1
5929,4513684.0,3,0,0,0,0,0,1,0,1
5930,3906952.0,4,0,0,0,0,0,1,0,1
5930,3925556.0,2,0,0,0,0,0,1,0,1
5930,4986724.0,4,0,0,0,0,0,1,0,1
5930,5010470.0,2,0,0,0,0,0,1,0,1
5930,10087939.0,4,0,0,0,0,0,1,0,1
5931,955906.0,2,0,1,1,1,0,1,0,1
5931,995238.0,2,0,1,1,1,0,1,0,1
5932,955906.0,2,0,1,1,1,0,1,0,1
5932,995238.0,2,0,1,1,1,0,1,0,1
5933,1326984.0,3,0,1,1,1,0,1,0,1
5933,1337831.0,3,0,1,1,1,0,1,0,1
5933,1555728.0,2,0,1,1,1,0,1,0,1
5934,1572310.0,2,0,1,1,1,0,1,0,1
5934,1609524.0,2,0,1,1,1,0,1,0,1
5935,634921.0,2,1,1,0,1,1,0,0,1
5936,745403.0,2,1,1,0,1,0,1,0,0
5936,872667.0,2,1,1,0,1,0,0,0,0
5937,747252.0,4,1,1,0,1,0,1,0,0
5938,747252.0,4,1,1,0,1,0,1,0,0
5938,872667.0,4,1,1,0,1,0,0,0,0
5939,747252.0,3,1,1,0,1,0,1,0,0
5939,872667.0,3,1,1,0,1,0,0,0,0
5940,238095.0,2,1,1,0,1,0,1,0,0
5941,264550.0,2,1,1,0,1,0,1,0,0
5942,326139.0,2,0,1,0,1,0,1,0,0
5942,349265.0,2,0,1,0,1,0,0,0,0
5943,362377.0,2,0,1,0,1,0,1,0,0
5944,380013.0,4,0,1,0,1,0,1,0,0
5944,392923.0,4,0,1,0,1,0,0,0,0
5945,459450.0,4,0,1,0,1,0,1,0,0
5945,480239.0,4,0,1,0,1,0,0,0,0
5946,203274.0,4,1,1,0,1,0,0,0,0
5947,633519.0,2,1,1,0,1,0,0,0,0
5948,805423.0,2,0,1,0,1,1,0,0,1
5948,846517.0,2,0,1,0,1,0,1,0,1
