room_type_id,large_double_bed,large_bed,single_bed,sofa_bed,double_bed,small_double_bed,king_size_bed,futon_mattress,bunk_bed,extra_long_bed,flexibility_score,sqm,views,bathroom_count,balcony-terrace,closet,air_conditioning,mini_bar,bathtub,shower,refrigerator,private-pool,jacuzzi-bathtub,bedroom_count,price_option_price,adults_number,children_number,có_bữa_sáng,bãi_đậu_xe,phòng_tập,vào_hồ_bơi_miễn_phí,wifi_miễn_phí,không_hoàn_tiền,miễn_phí_hủy,đã_kèm_bữa_sáng,hotel_id,room_room_type_name,hotel_name,region
4605,0,0,0,0,1,0,0,0,0,0,1,17.0,thanh pho,1,,True,True,True,,,True,,,0,327381.0,2,2,100000,1,0,0,1,0,1,0,548250,Phòng Standard giường đôi (Standard Double Room),Khách sạn Đông Dương (Dong Duong Hotel),Hải Phòng
4606,0,0,1,0,1,0,0,0,0,0,2,20.0,thanh pho,0,,True,True,True,,True,,,,0,350330.0,3,2,100000,1,0,0,1,0,1,0,548250,Phòng Superior (Superior),Khách sạn Đông Dương (Dong Duong Hotel),Hải Phòng
4606,0,0,1,0,1,0,0,0,0,0,2,20.0,thanh pho,0,,True,True,True,,True,,,,0,371032.0,3,2,100000,1,0,0,1,0,1,0,548250,Phòng Superior (Superior),Khách sạn Đông Dương (Dong Duong Hotel),Hải Phòng
4607,0,0,1,0,1,0,0,0,0,0,2,26.0,thanh pho,0,,True,True,True,,,True,,,0,420396.0,3,2,100000,1,0,0,1,0,1,0,548250,Deluxe giường đôi hoặc 2 giường (Deluxe Double or Twin),Khách sạn Đông Dương (Dong Duong Hotel),Hải Phòng
4607,0,0,1,0,1,0,0,0,0,0,2,26.0,thanh pho,0,,True,True,True,,,True,,,0,445238.0,3,2,100000,1,0,0,1,0,1,0,548250,Deluxe giường đôi hoặc 2 giường (Deluxe Double or Twin),Khách sạn Đông Dương (Dong Duong Hotel),Hải Phòng
4608,1,0,0,0,0,0,0,0,0,0,1,30.0,thanh pho,1,,,,True,True,,,,,0,641177.0,2,1,100000,1,0,0,1,0,1,1,46252114,Phòng Tiêu Chuẩn Có Giường Cỡ King (Standard King Room),Tan An Palace,Hải Phòng
4608,1,0,0,0,0,0,0,0,0,0,1,30.0,thanh pho,1,,,,True,True,,,,,0,723165.0,2,0,100000,1,0,0,1,1,0,1,46252114,Phòng Tiêu Chuẩn Có Giường Cỡ King (Standard King Room),Tan An Palace,Hải Phòng
4608,1,0,0,0,0,0,0,0,0,0,1,30.0,thanh pho,1,,,,True,True,,,,,0,687007.0,1,1,100000,1,0,0,1,1,0,1,46252114,Phòng Tiêu Chuẩn Có Giường Cỡ King (Standard King Room),Tan An Palace,Hải Phòng
4609,1,0,0,0,0,0,0,0,0,0,1,30.0,thanh pho,1,,,,True,True,,,,,0,641177.0,2,1,100000,1,0,0,1,0,1,1,46252114,Phòng đôi Superior A (Superior Double Room A),Tan An Palace,Hải Phòng
4609,1,0,0,0,0,0,0,0,0,0,1,30.0,thanh pho,1,,,,True,True,,,,,0,681760.0,2,0,100000,1,0,0,1,1,0,1,46252114,Phòng đôi Superior A (Superior Double Room A),Tan An Palace,Hải Phòng
4610,0,0,1,0,0,0,0,0,0,0,1,36.0,thanh pho,1,,,,True,,,,,,0,714222.0,2,1,100000,1,0,0,1,0,1,1,46252114,Phòng Hai Giường Đơn Loại Sang (Deluxe Twin Room),Tan An Palace,Hải Phòng
4610,0,0,1,0,0,0,0,0,0,0,1,36.0,thanh pho,1,,,,True,,,,,,0,765551.0,2,0,100000,1,0,0,1,1,0,1,46252114,Phòng Hai Giường Đơn Loại Sang (Deluxe Twin Room),Tan An Palace,Hải Phòng
4611,1,0,1,0,0,0,0,0,0,0,2,40.0,vuon,1,,,,True,True,,,,,0,854040.0,3,1,100000,1,0,0,1,0,1,1,46252114,Phòng Deluxe 3 người (Deluxe Triple Room),Tan An Palace,Hải Phòng
4611,1,0,1,0,0,0,0,0,0,0,2,40.0,vuon,1,,,,True,True,,,,,0,862662.0,2,0,100000,1,0,0,1,1,0,1,46252114,Phòng Deluxe 3 người (Deluxe Triple Room),Tan An Palace,Hải Phòng
4612,0,0,1,0,0,0,0,0,0,0,1,70.0,vuon,0,,,True,,,True,,,,0,1359375.0,4,1,100000,1,0,0,1,0,1,1,46252114,Phòng Gia đình A (Family Room A),Tan An Palace,Hải Phòng
4613,0,0,1,0,0,0,0,0,0,0,1,70.0,vuon,2,,True,,True,True,,,,,0,1528716.0,4,0,100000,1,0,0,1,1,0,1,46252114,Phòng Tiêu Chuẩn (Standard),Tan An Palace,Hải Phòng
4614,1,0,0,0,0,0,0,0,0,0,1,18.0,vuon,0,True,,,,True,,,,,0,429688.0,2,1,100000,1,0,0,1,0,0,0,37171279,Phòng Peaceful Giường Lớn (Peaceful King Room),Lều Vịt Homestay,Hải Phòng
4614,1,0,0,0,0,0,0,0,0,0,1,18.0,vuon,0,True,,,,True,,,,,0,515917.0,2,1,100000,1,0,0,1,0,0,0,37171279,Phòng Peaceful Giường Lớn (Peaceful King Room),Lều Vịt Homestay,Hải Phòng
4615,1,0,0,0,0,0,0,0,0,0,1,20.0,ngoai troi,1,True,,True,,True,,,,,0,468750.0,2,1,100000,1,0,0,1,0,0,0,37171279,Căn hộ Tiêu chuẩn (Standard Apartment),Lều Vịt Homestay,Hải Phòng
4616,0,1,0,0,0,0,0,0,0,0,1,24.0,ngoai troi,0,True,,,,True,,,,,0,507813.0,2,1,100000,1,0,0,1,0,0,0,37171279,Phòng Tiêu Chuẩn (Standard Room),Lều Vịt Homestay,Hải Phòng
4616,0,1,0,0,0,0,0,0,0,0,1,24.0,ngoai troi,0,True,,,,True,,,,,0,578300.0,2,1,100000,1,0,0,1,0,0,0,37171279,Phòng Tiêu Chuẩn (Standard Room),Lều Vịt Homestay,Hải Phòng
4617,1,0,0,0,0,0,0,0,0,0,1,20.0,thanh pho,0,,,,True,,,,,,0,549385.0,2,1,100000,1,0,0,1,0,0,0,37171279,Suite Cho 2 Người (Suite for 2 People),Lều Vịt Homestay,Hải Phòng
4618,1,0,1,0,0,0,0,0,0,0,1,,,0,,,True,,,,,,,0,277778.0,4,0,100000,1,0,0,1,0,1,0,18512710,Phòng Tiêu Chuẩn 4 Người (Standard Quadruple Room),Nhà nghỉ Tây Hồ (Motel Tay Ho),Hải Phòng
4619,0,1,0,0,0,0,0,0,0,0,1,30.0,,0,,,True,,True,,,,,0,277778.0,4,0,100000,1,0,0,1,0,1,0,18512710,Phòng Gia Đình (Family Room),Nhà nghỉ Tây Hồ (Motel Tay Ho),Hải Phòng
4620,1,0,0,0,0,0,0,0,0,0,1,18.0,ngoai troi,1,,True,True,,,True,,,,0,277778.0,2,0,100000,1,0,0,1,0,1,0,18512710,Phòng Đôi Loại Sang (Deluxe Double Room),Nhà nghỉ Tây Hồ (Motel Tay Ho),Hải Phòng
4621,1,0,0,1,0,0,0,0,0,0,1,16.0,vuon,1,True,True,,,,,,,,0,458333.0,3,1,100000,1,0,0,1,1,0,0,36965822,Phòng Tiêu Chuẩn Giường Đôi (Standard Double Room),Cửa Biển Homestay (Cua Bien Homestay),Hải Phòng
4621,1,0,0,1,0,0,0,0,0,0,1,16.0,vuon,1,True,True,,,,,,,,0,462963.0,2,2,100000,1,0,0,1,0,1,0,36965822,Phòng Tiêu Chuẩn Giường Đôi (Standard Double Room),Cửa Biển Homestay (Cua Bien Homestay),Hải Phòng
4622,1,0,0,1,0,0,0,0,0,0,1,16.0,vuon,1,True,True,,,,,,,,0,550000.0,3,1,100000,1,0,0,1,1,0,0,36965822,Phòng Giường Đôi Có Sân Hiên (Double Room with Terrace),Cửa Biển Homestay (Cua Bien Homestay),Hải Phòng
4622,1,0,0,1,0,0,0,0,0,0,1,16.0,vuon,1,True,True,,,,,,,,0,555556.0,2,2,100000,1,0,0,1,0,1,0,36965822,Phòng Giường Đôi Có Sân Hiên (Double Room with Terrace),Cửa Biển Homestay (Cua Bien Homestay),Hải Phòng
4623,1,0,0,1,0,0,0,0,0,0,1,16.0,vuon,1,True,True,,,,,,,,0,550000.0,3,1,100000,1,0,0,1,1,0,0,36965822,Phòng Giường Đôi Có Sân Hiên (Double Room with Terrace),Cửa Biển Homestay (Cua Bien Homestay),Hải Phòng
4623,1,0,0,1,0,0,0,0,0,0,1,16.0,vuon,1,True,True,,,,,,,,0,555556.0,2,2,100000,1,0,0,1,0,1,0,36965822,Phòng Giường Đôi Có Sân Hiên (Double Room with Terrace),Cửa Biển Homestay (Cua Bien Homestay),Hải Phòng
4624,0,0,0,0,0,0,1,0,0,0,1,40.0,duong pho,0,True,,,True,,,,,,0,460072.0,2,1,100000,1,0,0,1,0,1,0,61012565,Căn hộ (Apartment),Căn hộ The LuxHomes - 231 Văn Cao (The LuxHomes Apartment - 231 Văn Cao),Hải Phòng
4624,0,0,0,0,0,0,1,0,0,0,1,40.0,duong pho,0,True,,,True,,,,,,0,579896.0,2,1,100000,1,0,0,1,0,1,0,61012565,Căn hộ (Apartment),Căn hộ The LuxHomes - 231 Văn Cao (The LuxHomes Apartment - 231 Văn Cao),Hải Phòng
4624,0,0,0,0,0,0,1,0,0,0,1,40.0,duong pho,0,True,,,True,,,,,,0,550902.0,1,1,100000,1,0,0,1,0,1,0,61012565,Căn hộ (Apartment),Căn hộ The LuxHomes - 231 Văn Cao (The LuxHomes Apartment - 231 Văn Cao),Hải Phòng
4625,1,0,0,0,0,0,0,0,0,0,1,50.0,thanh pho,1,True,,,,,,,,,0,496510.0,2,1,100000,1,0,0,1,0,0,0,46761029,Suite Căn Hộ 1 Phòng Ngủ Có Ban Công (One-Bedroom Apartment Suite with Balcony),Merci Vinhomes Marina Hải Phòng (Merci Vinhomes Marina Hai Phong),Hải Phòng
4626,1,0,0,0,0,0,0,0,0,0,1,50.0,ngoai troi,1,True,True,,,,,,,,0,571270.0,2,0,100000,1,0,0,1,1,0,0,46761029,Căn Hộ 1 Phòng Ngủ Có Ban Công (One-Bedroom Apartment with Balcony),Merci Vinhomes Marina Hải Phòng (Merci Vinhomes Marina Hai Phong),Hải Phòng
4626,1,0,0,0,0,0,0,0,0,0,1,50.0,ngoai troi,1,True,True,,,,,,,,0,609167.0,2,1,100000,1,0,0,1,0,1,0,46761029,Căn Hộ 1 Phòng Ngủ Có Ban Công (One-Bedroom Apartment with Balcony),Merci Vinhomes Marina Hải Phòng (Merci Vinhomes Marina Hai Phong),Hải Phòng
4627,0,0,1,0,0,0,0,0,0,0,1,30.0,thanh pho,0,True,,True,True,True,,,,,0,1296283.0,2,1,100000,1,1,0,1,1,0,0,255043,Superior Twin Bed,Khách sạn The Tray Hải Phòng (The Tray Hotel Hai Phong),Hải Phòng
4628,1,0,0,0,0,0,0,0,0,0,1,30.0,thanh pho,1,True,,,True,True,,,True,,0,1296283.0,2,1,100000,1,1,0,1,1,0,0,255043,Phòng Superior Giường Đôi (Superior Double Bed),Khách sạn The Tray Hải Phòng (The Tray Hotel Hai Phong),Hải Phòng
4628,1,0,0,0,0,0,0,0,0,0,1,30.0,thanh pho,1,True,,,True,True,,,True,,0,1460317.0,2,1,100000,1,1,0,1,1,0,0,255043,Phòng Superior Giường Đôi (Superior Double Bed),Khách sạn The Tray Hải Phòng (The Tray Hotel Hai Phong),Hải Phòng
4629,0,0,1,0,1,0,0,0,0,0,1,40.0,thanh pho,0,,,True,True,,,,True,,0,1577636.0,2,1,100000,1,1,0,1,1,0,0,255043,Phòng Deluxe 2 Giường Đơn (Deluxe Twin Bed),Khách sạn The Tray Hải Phòng (The Tray Hotel Hai Phong),Hải Phòng
4630,0,1,0,0,0,0,0,0,0,0,1,40.0,thanh pho,1,True,,,True,True,,,True,,0,1577636.0,2,1,100000,1,1,0,1,1,0,0,255043,Phòng Deluxe Giường đôi (Deluxe Double Bed),Khách sạn The Tray Hải Phòng (The Tray Hotel Hai Phong),Hải Phòng
4630,0,1,0,0,0,0,0,0,0,0,1,40.0,thanh pho,1,True,,,True,True,,,True,,0,1784832.0,2,1,100000,1,1,0,1,1,0,0,255043,Phòng Deluxe Giường đôi (Deluxe Double Bed),Khách sạn The Tray Hải Phòng (The Tray Hotel Hai Phong),Hải Phòng
4631,1,0,0,0,0,0,0,0,0,0,1,50.0,ho,1,True,,,,,,,True,,0,2266059.0,2,1,100000,1,1,0,1,1,0,0,255043,Junior Suite,Khách sạn The Tray Hải Phòng (The Tray Hotel Hai Phong),Hải Phòng
4631,1,0,0,0,0,0,0,0,0,0,1,50.0,ho,1,True,,,,,,,True,,0,2300408.0,2,0,100000,1,1,0,1,1,0,0,255043,Junior Suite,Khách sạn The Tray Hải Phòng (The Tray Hotel Hai Phong),Hải Phòng
4632,0,1,0,0,0,0,0,0,0,0,1,65.0,ho,1,True,,,,,,,True,,0,3311489.0,2,1,100000,1,1,0,1,1,0,0,255043,Suite,Khách sạn The Tray Hải Phòng (The Tray Hotel Hai Phong),Hải Phòng
4632,0,1,0,0,0,0,0,0,0,0,1,65.0,ho,1,True,,,,,,,True,,0,3466151.0,2,0,100000,1,1,0,1,1,0,0,255043,Suite,Khách sạn The Tray Hải Phòng (The Tray Hotel Hai Phong),Hải Phòng
4633,0,0,0,0,0,0,1,0,0,0,1,20.0,ngoai troi,1,,,,,,,,,,0,363375.0,2,0,100000,1,0,0,1,0,0,0,76100774,Phòng Tiêu Chuẩn - 1 Giường (Standard Room -- 1 Bed),HAMA HOUSE,Hải Phòng
4633,0,0,0,0,0,0,1,0,0,0,1,20.0,ngoai troi,1,,,,,,,,,,0,327038.0,1,0,100000,1,0,0,1,0,0,0,76100774,Phòng Tiêu Chuẩn - 1 Giường (Standard Room -- 1 Bed),HAMA HOUSE,Hải Phòng
4634,0,0,0,0,0,0,0,0,0,0,1,14.0,,1,True,,,,,,,,,0,288846.0,2,1,100000,1,0,0,1,0,1,0,37174426,Phòng Star (Star Room),Nhà nghỉ Adal (Adal Motel),Hải Phòng
4635,0,0,0,0,1,0,0,0,0,0,1,13.0,nui,1,True,,,True,,,,,,0,288846.0,2,1,100000,1,0,0,1,0,1,0,37174426,Phòng Tiêu Chuẩn (Standard Room),Nhà nghỉ Adal (Adal Motel),Hải Phòng
4635,0,0,0,0,1,0,0,0,0,0,1,13.0,nui,1,True,,,True,,,,,,0,340278.0,2,0,100000,1,0,0,1,0,1,0,37174426,Phòng Tiêu Chuẩn (Standard Room),Nhà nghỉ Adal (Adal Motel),Hải Phòng
4636,0,0,1,0,0,0,0,0,0,0,1,13.0,nui,1,True,,,,,,,,,0,324074.0,2,0,100000,1,0,0,1,0,0,0,37174426,Phòng Deluxe có ban công riêng (Deluxe Room with Private Balcony),Nhà nghỉ Adal (Adal Motel),Hải Phòng
4636,0,0,1,0,0,0,0,0,0,0,1,13.0,nui,1,True,,,,,,,,,0,340278.0,2,0,100000,1,0,0,1,0,1,0,37174426,Phòng Deluxe có ban công riêng (Deluxe Room with Private Balcony),Nhà nghỉ Adal (Adal Motel),Hải Phòng
4637,0,0,0,0,0,0,0,0,0,0,1,15.0,,1,,,True,,,,True,,,0,391008.0,3,0,100000,1,0,0,1,0,1,0,37174426,Phòng Tiêu chuẩn 2 giường có phòng tắm riêng (Standard Twin with Private Bathroom),Nhà nghỉ Adal (Adal Motel),Hải Phòng
4638,0,1,0,0,0,0,0,0,0,0,1,26.0,ngoai troi,1,True,True,,,,,True,,,0,628704.0,4,0,100000,0,0,0,1,0,1,0,23011134,Phòng 4 Người Có Ban Công (Quadruple Room with Balcony),Nhà nghỉ Hoàng Tuyết (Hoang Tuyet Guest House),Hải Phòng
4639,1,0,0,0,0,0,0,0,0,0,1,30.0,vuon,0,True,True,,,,,,,,0,399235.0,2,0,100000,1,0,0,1,0,1,0,61742577,Phòng 1 Giường Đôi Lớn (1 Queen Room),Kiara's Home,Hải Phòng
4640,1,0,0,0,0,0,0,0,0,0,1,30.0,vuon,1,True,True,,,,,,,,0,509259.0,2,0,100000,1,0,0,1,0,0,0,61742577,Phòng Giường Đôi Có Phòng Tắm Riêng (Double Room with Private Bathroom),Kiara's Home,Hải Phòng
4641,0,0,0,0,1,0,0,0,0,0,1,22.0,,1,,,,,,,,,,0,431603.0,2,0,100000,1,0,0,1,0,0,0,24120266,Phòng Superior Deluxe giường đôi (Superior Deluxe Double Room),Punt Hotel,Hải Phòng
4641,0,0,0,0,1,0,0,0,0,0,1,22.0,,1,,,,,,,,,,0,480600.0,2,0,100000,1,0,0,1,0,1,0,24120266,Phòng Superior Deluxe giường đôi (Superior Deluxe Double Room),Punt Hotel,Hải Phòng
4642,1,0,0,0,0,0,0,0,0,0,1,25.0,thanh pho,1,True,,,,,,,,,0,499643.0,2,0,100000,1,0,0,1,0,0,0,24120266,Phòng Delux giường đôi (Deluxe Room Double),Punt Hotel,Hải Phòng
4642,1,0,0,0,0,0,0,0,0,0,1,25.0,thanh pho,1,True,,,,,,,,,0,524691.0,2,0,100000,1,0,0,1,0,1,0,24120266,Phòng Delux giường đôi (Deluxe Room Double),Punt Hotel,Hải Phòng
4643,0,0,0,0,1,0,0,0,0,0,1,28.0,ho,1,True,True,,,,,,,,0,547562.0,2,1,100000,1,0,0,1,0,0,0,24120266,Phòng giường đôi lớn (Large Double Room),Punt Hotel,Hải Phòng
4643,0,0,0,0,1,0,0,0,0,0,1,28.0,ho,1,True,True,,,,,,,,0,568783.0,2,1,100000,1,0,0,1,0,1,0,24120266,Phòng giường đôi lớn (Large Double Room),Punt Hotel,Hải Phòng
4644,0,0,1,0,0,0,0,0,0,0,1,25.0,thanh pho,1,,True,,,,,,,,0,547562.0,2,0,100000,1,0,0,1,0,0,0,24120266,Phòng Hai Giường Đơn (Twin Room),Punt Hotel,Hải Phòng
4644,0,0,1,0,0,0,0,0,0,0,1,25.0,thanh pho,1,,True,,,,,,,,0,568783.0,2,0,100000,1,0,0,1,0,1,0,24120266,Phòng Hai Giường Đơn (Twin Room),Punt Hotel,Hải Phòng
4645,0,0,0,0,1,0,0,0,0,0,1,23.0,thanh pho,1,,True,True,True,,,,,,0,762135.0,2,0,100000,1,0,0,1,1,0,1,290092,Phòng Cao Cấp Giường Đôi (Chỉ Gồm Phòng Nghỉ) (Superior Double (Room Only)),Hoang Hai Hotel Haiphong,Hải Phòng
4645,0,0,0,0,1,0,0,0,0,0,1,23.0,thanh pho,1,,True,True,True,,,,,,0,781002.0,2,1,100000,1,0,0,1,0,1,1,290092,Phòng Cao Cấp Giường Đôi (Chỉ Gồm Phòng Nghỉ) (Superior Double (Room Only)),Hoang Hai Hotel Haiphong,Hải Phòng
4646,0,1,0,0,0,0,0,0,0,0,1,35.0,thanh pho,1,,,,True,True,,,,,0,1014892.0,2,2,100000,1,0,0,1,0,1,1,290092,Deluxe giường đôi (Deluxe Double),Hoang Hai Hotel Haiphong,Hải Phòng
4646,0,1,0,0,0,0,0,0,0,0,1,35.0,thanh pho,1,,,,True,True,,,,,0,1042047.0,2,0,100000,1,0,0,1,1,0,1,290092,Deluxe giường đôi (Deluxe Double),Hoang Hai Hotel Haiphong,Hải Phòng
4647,0,0,1,0,1,0,0,0,0,0,1,35.0,thanh pho,0,,True,True,True,True,,,,,0,1158473.0,3,2,100000,1,0,0,1,0,1,1,290092,Deluxe giường ba 1 giường đôi và 1 giường đơn (Deluxe Triple 1 Double Bed and 1 Single Bed),Hoang Hai Hotel Haiphong,Hải Phòng
4648,1,0,0,0,0,0,0,0,0,0,1,50.0,thanh pho,1,,,,True,True,,,,,0,1215839.0,2,2,100000,1,0,0,1,0,1,1,290092,VIP,Hoang Hai Hotel Haiphong,Hải Phòng
4648,1,0,0,0,0,0,0,0,0,0,1,50.0,thanh pho,1,,,,True,True,,,,,0,1231113.0,2,0,100000,1,0,0,1,1,0,1,290092,VIP,Hoang Hai Hotel Haiphong,Hải Phòng
4649,0,1,0,0,0,0,0,0,0,0,1,25.0,khong co cua so,1,,True,True,True,,,,,,0,1096593.0,2,1,100000,1,1,0,1,0,1,1,10144700,Phòng giường đôi không có cửa sổ (Double Room without Window),Khách Sạn Menrva (Menrva Hotel),Hải Phòng
4649,0,1,0,0,0,0,0,0,0,0,1,25.0,khong co cua so,1,,True,True,True,,,,,,0,1435185.0,2,0,100000,1,1,0,1,0,1,1,10144700,Phòng giường đôi không có cửa sổ (Double Room without Window),Khách Sạn Menrva (Menrva Hotel),Hải Phòng
4650,0,1,0,0,0,0,0,0,0,0,1,32.0,,1,,True,True,,,True,,,,0,1203704.0,2,0,100000,1,1,0,1,0,1,1,10144700,Phòng Loại Sang (Deluxe Room),Khách Sạn Menrva (Menrva Hotel),Hải Phòng
4651,1,0,0,0,0,0,0,0,0,0,1,30.0,thanh pho,0,,True,True,,,,,,,0,1236759.0,2,1,100000,1,1,0,1,0,1,1,10144700,Loại Sang – 1 Giường Đôi Lớn (Deluxe - 1 Queen Bed),Khách Sạn Menrva (Menrva Hotel),Hải Phòng
4652,0,1,0,0,0,0,0,0,0,0,1,35.0,cong vien,0,,,True,True,,,,,,0,1426106.0,2,1,100000,1,1,0,1,0,1,1,10144700,"Executive - 1 Giường Đôi Lớn, Căn Hộ Dịch Vụ (Executive - 1 Queen Bed, Service Apartment)",Khách Sạn Menrva (Menrva Hotel),Hải Phòng
4653,0,0,1,0,0,0,0,0,0,0,1,,,0,,,True,,,,,,,0,1564815.0,2,0,100000,1,1,0,1,0,1,1,10144700,Phòng Hai Giường Đơn (Twin Room),Khách Sạn Menrva (Menrva Hotel),Hải Phòng
4654,0,1,0,1,0,0,0,0,0,0,1,,,1,,,True,True,True,,,,,0,2012057.0,2,0,100000,1,1,0,1,1,0,1,10144700,Suite 1 Phòng Ngủ (One-Bedroom Suite),Khách Sạn Menrva (Menrva Hotel),Hải Phòng
4654,0,1,0,1,0,0,0,0,0,0,1,,,1,,,True,True,True,,,,,0,2104177.0,2,0,100000,1,1,0,1,0,1,1,10144700,Suite 1 Phòng Ngủ (One-Bedroom Suite),Khách Sạn Menrva (Menrva Hotel),Hải Phòng
4654,0,1,0,1,0,0,0,0,0,0,1,,,1,,,True,True,True,,,,,0,2314815.0,2,0,100000,1,1,0,1,0,1,1,10144700,Suite 1 Phòng Ngủ (One-Bedroom Suite),Khách Sạn Menrva (Menrva Hotel),Hải Phòng
4655,0,1,0,0,0,0,0,0,0,0,1,55.0,thanh pho,1,,True,True,,True,,,,,0,2060847.0,2,1,100000,1,1,0,1,0,1,1,10144700,Suite Giường Lớn (King Suite),Khách Sạn Menrva (Menrva Hotel),Hải Phòng
4656,0,1,1,1,0,0,0,0,0,0,1,,,2,,,True,,,,,,,2,2638889.0,4,0,100000,1,1,0,1,0,1,1,10144700,Căn Hộ 2 Phòng Ngủ (Two-Bedroom Apartment),Khách Sạn Menrva (Menrva Hotel),Hải Phòng
4657,0,0,0,0,0,0,1,0,0,0,1,40.0,vuon,0,True,,,,,,,True,,0,640861.0,2,2,100000,1,1,0,1,0,1,0,42031357,Căn hộ 1 phòng ngủ cho 2 người lớn và 2 trẻ em (1-Bedroom Apartment for 2 Adults and 2 Children),Khách sạn The LuxHomes Apartment - SAKURA (The LuxHomes Apartment - SAKURA Hotel),Hải Phòng
4658,0,0,0,0,0,0,1,0,0,0,1,42.0,vuon,0,True,,,,,,,True,,0,728437.0,2,2,100000,1,1,0,1,0,1,0,42031357,Căn Hộ Cao Cấp 1 Phòng Ngủ (Premium One Bedroom Apartment),Khách sạn The LuxHomes Apartment - SAKURA (The LuxHomes Apartment - SAKURA Hotel),Hải Phòng
4658,0,0,0,0,0,0,1,0,0,0,1,42.0,vuon,0,True,,,,,,,True,,0,729908.0,1,2,100000,1,1,0,1,0,1,0,42031357,Căn Hộ Cao Cấp 1 Phòng Ngủ (Premium One Bedroom Apartment),Khách sạn The LuxHomes Apartment - SAKURA (The LuxHomes Apartment - SAKURA Hotel),Hải Phòng
4659,0,0,0,0,0,0,1,0,0,0,1,50.0,vuon,0,True,,,,,,,True,,0,819658.0,2,2,100000,1,1,0,1,0,1,0,42031357,Căn Hộ Cao Cấp 1 Phòng Ngủ Hướng Vườn (1-Bedroom Superior Garden View Apartment),Khách sạn The LuxHomes Apartment - SAKURA (The LuxHomes Apartment - SAKURA Hotel),Hải Phòng
4660,0,1,0,0,0,0,0,0,0,0,1,55.0,thanh pho,2,True,,,,,,,True,,2,825730.0,2,2,100000,1,1,0,1,0,1,0,42031357,Suite Gia Đình 2 Phòng Ngủ (2 Bedrooms Family Suite),Khách sạn The LuxHomes Apartment - SAKURA (The LuxHomes Apartment - SAKURA Hotel),Hải Phòng
4660,0,1,0,0,0,0,0,0,0,0,1,55.0,thanh pho,2,True,,,,,,,True,,2,930816.0,3,2,100000,1,1,0,1,0,1,0,42031357,Suite Gia Đình 2 Phòng Ngủ (2 Bedrooms Family Suite),Khách sạn The LuxHomes Apartment - SAKURA (The LuxHomes Apartment - SAKURA Hotel),Hải Phòng
4660,0,1,0,0,0,0,0,0,0,0,1,55.0,thanh pho,2,True,,,,,,,True,,2,723829.0,1,2,100000,1,1,0,1,0,1,0,42031357,Suite Gia Đình 2 Phòng Ngủ (2 Bedrooms Family Suite),Khách sạn The LuxHomes Apartment - SAKURA (The LuxHomes Apartment - SAKURA Hotel),Hải Phòng
4661,0,1,0,0,0,0,0,0,0,0,1,40.0,vuon,1,True,,,,True,,,True,,0,870833.0,2,0,100000,1,1,0,1,0,1,0,42031357,Căn Hộ 1 Phòng Ngủ (One-Bedroom Apartment),Khách sạn The LuxHomes Apartment - SAKURA (The LuxHomes Apartment - SAKURA Hotel),Hải Phòng
4662,0,1,0,0,0,0,0,0,0,0,1,40.0,vuon,1,True,,,,True,,,True,,0,950000.0,2,0,100000,1,1,0,1,0,1,0,42031357,Căn Hộ Nhìn Ra Vườn (Apartment with Garden View),Khách sạn The LuxHomes Apartment - SAKURA (The LuxHomes Apartment - SAKURA Hotel),Hải Phòng
4663,0,1,0,0,0,0,0,0,0,0,1,40.0,vuon,1,True,,,,True,,,True,,0,1092500.0,2,0,100000,1,1,0,1,0,1,0,42031357,Căn hộ Deluxe (Deluxe Apartment),Khách sạn The LuxHomes Apartment - SAKURA (The LuxHomes Apartment - SAKURA Hotel),Hải Phòng
4664,1,1,0,0,0,0,0,0,0,0,1,55.0,vuon,2,True,,,,True,,,True,,2,1098042.0,2,2,100000,1,1,0,1,0,1,0,42031357,Căn Hộ 2 Phòng Ngủ (Two-Bedroom Apartment),Khách sạn The LuxHomes Apartment - SAKURA (The LuxHomes Apartment - SAKURA Hotel),Hải Phòng
4664,1,1,0,0,0,0,0,0,0,0,1,55.0,vuon,2,True,,,,True,,,True,,2,1155833.0,4,0,100000,1,1,0,1,0,1,0,42031357,Căn Hộ 2 Phòng Ngủ (Two-Bedroom Apartment),Khách sạn The LuxHomes Apartment - SAKURA (The LuxHomes Apartment - SAKURA Hotel),Hải Phòng
4665,0,0,0,0,1,0,0,1,0,0,1,30.0,ngoai troi,1,,,True,,,True,True,,,0,462963.0,2,0,100000,1,0,0,1,1,0,0,76965355,Phòng Đôi (Double Room),Peaceful Paradise Homestay,Hải Phòng
4665,0,0,0,0,1,0,0,1,0,0,1,30.0,ngoai troi,1,,,True,,,True,True,,,0,509259.0,4,0,100000,1,0,0,1,1,0,0,76965355,Phòng Đôi (Double Room),Peaceful Paradise Homestay,Hải Phòng
4665,0,0,0,0,1,0,0,1,0,0,1,30.0,ngoai troi,1,,,True,,,True,True,,,0,416667.0,1,0,100000,1,0,0,1,1,0,0,76965355,Phòng Đôi (Double Room),Peaceful Paradise Homestay,Hải Phòng
4666,1,0,0,0,0,0,0,1,0,0,2,50.0,ngoai troi,1,,,True,,,True,True,,,0,601852.0,6,0,100000,1,0,0,1,1,0,0,76965355,Phòng Gia Đình (Family Room),Peaceful Paradise Homestay,Hải Phòng
