,room_type_id,large_double_bed,large_bed,single_bed,sofa_bed,double_bed,small_double_bed,king_size_bed,futon_mattress,bunk_bed,extra_long_bed,flexibility_score,sqm,bathroom_count,is_private_bathroom,views_str,views,balcony-terrace_str,balcony-terrace,non-smoking-room,closet,air_conditioning,mini_bar,blackout_curtains,hair_dryer,extra-long-beds,complimentary-bottled-water,bathtub,shower,separate-shower-and-tub,refrigerator,high-floor,dressing-room,ground-floor,private-pool,executive-lounge-access,top-floor,complimentary-instant-coffee,jacuzzi-bathtub,smoking-allowed,electric-blanket,free-welcome-drink,low-floor,complimentary-tea,coffee-tea-maker,air-bath-access,hot-spring-access,bedroom_str,bedroom_count,wifi_str,confirmation-instant_str,confirmation-instant
1065,1791,0,1,0,1,1,0,0,0,0,0,1,60.0,2,1,Hướng Vườn,vuon,Ban công/sân hiên,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,2 phòng ngủ,2,,Rượu,ruou
1066,1792,1,1,0,0,0,0,0,0,0,0,1,60.0,2,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,True,,,True,True,,,,,,,,,True,,,,True,,,,,,,,,,,,0,,,
1067,1793,0,1,0,0,0,0,0,0,0,0,1,70.0,2,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1068,1794,1,1,0,0,0,0,0,0,0,0,1,70.0,2,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Rượu,ruou
1069,1795,0,1,0,0,0,0,0,0,0,0,1,70.0,1,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
1070,1796,1,0,0,0,0,0,0,0,0,0,1,30.0,1,1,Hướng Ngoài trời,ngoai troi,,,,True,True,,,,,True,,,,True,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1071,1797,0,1,0,0,0,0,0,0,0,0,1,60.0,2,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Cửa sổ có thể mở ra,cua so co the mo ra
1072,1798,0,1,0,1,0,0,0,0,0,0,1,50.0,1,0,Hướng Vườn,vuon,Ban công/sân hiên,True,,,True,,,,,,,,,True,,True,,True,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1073,1799,1,0,0,1,0,0,0,0,0,0,1,45.0,0,1,,,,,,True,True,,,True,,,,,,,,,,,,,True,,True,,,,,,,,,0,,,
1074,1800,0,1,0,1,0,0,0,0,0,0,1,79.0,2,1,Hướng Vườn,vuon,Ban công/sân hiên,True,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,2 phòng ngủ,2,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1075,1801,0,1,0,0,0,0,0,0,0,0,1,25.0,1,1,Hướng Vườn,vuon,Ban công/sân hiên,True,,,,,,,,,,,True,,,,,,,True,,,True,,,,,,,,,0,,Cửa sổ,cua so
1076,1802,0,0,0,0,0,0,0,0,0,0,1,25.0,0,1,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
1077,1803,0,0,0,0,0,0,0,0,0,0,1,26.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
1078,1804,1,0,0,0,0,0,0,0,0,0,1,25.0,0,1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
1079,1805,1,0,0,0,0,0,0,0,0,0,1,27.0,1,1,Hướng Vườn,vuon,Ban công/sân hiên,True,,True,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1080,1806,1,0,1,0,0,0,0,0,0,0,1,25.0,1,1,,,Ban công/sân hiên,True,,True,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1081,1807,1,0,1,0,0,0,0,0,0,0,1,25.0,1,1,,,Ban công/sân hiên,True,,True,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1082,1808,1,0,1,0,0,0,0,0,0,0,1,28.0,1,1,Hướng Vườn,vuon,Ban công/sân hiên,True,,True,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1083,1809,0,0,1,0,0,0,0,0,0,0,1,25.0,1,0,Hướng Thiên nhiên,thien nhien,,,True,,,True,True,,,,,,,,,,True,,True,,,,,,,,,,,,,0,,Cửa sổ,cua so
1084,1810,1,0,0,0,0,0,0,0,0,0,1,25.0,0,1,Hướng Vườn,vuon,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,0,,Rượu,ruou
1085,1811,0,0,0,0,1,0,0,0,0,0,1,25.0,0,1,Hướng Vườn,vuon,Ban công/sân hiên,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
1086,1812,1,0,0,0,0,0,0,0,0,0,1,25.0,1,1,Hướng Vườn,vuon,Ban công/sân hiên,True,,True,,True,True,,,,,,,,,,True,,True,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1087,1813,0,0,0,0,1,0,0,0,0,0,1,35.0,0,1,Hướng Vườn,vuon,Ban công/sân hiên,True,True,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1088,1814,0,0,1,0,0,0,0,0,0,0,1,35.0,0,1,Hướng Thiên nhiên,thien nhien,Ban công/sân hiên,True,True,,,True,True,,,,True,,,,,,,,True,,,,,,,,,,,,,0,,Cửa sổ,cua so
1089,1815,0,1,0,0,0,0,0,0,0,0,1,32.0,0,1,Hướng Vườn,vuon,Ban công/sân hiên,True,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,0,,Quyền sử dụng spa miễn phí,quyen su dung spa mien phi
1090,1816,0,1,0,0,0,0,0,0,0,0,1,35.0,1,1,Hướng Vườn,vuon,Ban công/sân hiên,True,,,,True,True,,,,True,,,,,,True,,True,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1091,1817,0,1,0,0,0,0,0,0,0,0,1,40.0,0,1,Hướng Thiên nhiên,thien nhien,Ban công/sân hiên,True,,,,,,,True,,True,,,,,,,,True,,,,,,,,,,,,,0,,Cửa sổ,cua so
1092,1818,0,0,0,0,0,0,1,0,0,0,1,70.0,0,1,Hướng Thiên nhiên,thien nhien,Ban công/sân hiên,True,,,,,,,True,,,,,,,,,,True,,,True,,,,,,,,,,0,,Cửa sổ có thể mở ra,cua so co the mo ra
1093,1819,0,1,0,0,0,0,0,0,0,0,1,160.0,2,1,Hướng Thành phố,thanh pho,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,2 phòng ngủ,2,,,
1094,1820,1,1,0,0,0,0,1,0,0,0,1,250.0,3,1,Hướng Thiên nhiên,thien nhien,Ban công/sân hiên,True,,,,,,,True,,True,,,,,,,,True,,,,,,,,,,,,3 phòng ngủ,3,,Cửa sổ,cua so
1095,1821,1,1,0,1,0,0,0,0,0,0,1,250.0,2,1,Hướng Vườn,vuon,Ban công/sân hiên,True,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,2 phòng ngủ,2,,Cửa sổ,cua so
1096,1822,1,0,0,0,0,0,0,0,0,0,1,20.0,1,1,Hướng Ngoài trời,ngoai troi,,,,True,True,,,True,True,,,True,,,,,,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
1097,1823,1,0,0,0,0,0,0,0,0,0,1,24.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
1098,1824,1,0,0,0,0,0,0,0,0,0,1,24.0,0,1,,,,,,,,,,True,,True,,,,,,,,,,,,,True,,,,,,,,,0,,Cửa sổ,cua so
1099,1825,1,0,0,0,0,0,0,0,0,0,1,28.0,0,1,,,,,,,,,,True,,True,,True,,,,,,,,,,,True,,,,,,,,,0,,Ấm nước điện,am nuoc dien
1100,1826,1,0,0,0,0,0,0,0,0,0,1,48.0,0,1,,,,,,,,,,True,,True,,,,,,,,,,,,,True,,,,,,,,,0,,Cửa sổ,cua so
1101,1827,1,0,0,0,0,0,0,0,0,0,1,24.0,1,1,Hướng Thành phố,thanh pho,,,,True,,True,True,,,,,,,,,,,,,,,,,,,,True,,,,,0,,Cửa sổ,cua so
1102,1828,1,0,0,0,0,0,0,0,0,0,1,31.0,1,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
1103,1829,0,0,0,0,0,0,0,0,0,0,1,40.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Điều hòa cá nhân,dieu hoa ca nhan
1104,1830,0,0,0,0,0,0,0,0,0,0,1,25.0,4,1,,,,,True,True,True,True,True,,,,,,,,,,,,,,True,,,,,,,,,,,0,,,
1105,1831,0,0,0,0,0,0,0,0,0,0,1,35.0,8,1,Hướng Thành phố,thanh pho,,,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
1106,1832,0,0,0,0,0,0,0,0,0,0,1,25.0,0,1,,,,,,True,True,True,True,,,,,,,,,,,,,,True,,True,,,,,,,,,0,,Cửa sổ có thể mở ra,cua so co the mo ra
1107,1833,1,0,1,0,0,0,0,0,0,0,2,40.0,0,1,Hướng Thành phố,thanh pho,,,,True,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,0,,Cửa sổ có thể mở ra,cua so co the mo ra
1108,1834,0,0,1,0,0,0,0,0,0,0,1,40.0,0,1,Hướng Thành phố,thanh pho,,,True,,,True,True,,,,True,,,,,,,,,,,,,,,True,,,,,,0,,Cửa sổ có thể mở ra,cua so co the mo ra
1109,1835,0,0,0,0,0,0,0,0,0,0,1,20.0,0,1,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
1110,1836,0,0,0,0,0,0,0,0,0,0,1,30.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
1111,1837,1,0,0,0,0,0,0,0,0,0,1,28.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
1112,1838,1,0,0,0,0,0,0,0,0,0,1,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,0,,,
1113,1839,0,1,0,0,0,0,0,0,0,0,1,26.0,0,1,Hướng Thành phố,thanh pho,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
1114,1840,1,0,0,0,0,0,0,0,0,0,1,20.0,1,1,,,,,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
1115,1841,1,0,0,0,0,0,0,0,0,0,1,45.0,1,1,,,,,True,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,0,,Ấm nước,am nuoc
1116,1842,0,1,0,0,0,0,0,0,0,0,1,35.0,0,1,Hướng Vườn,vuon,Ban công/sân hiên,True,True,,,True,True,,,,True,,,,,,,,True,,,,,,,,,,,,,0,,Cửa sổ,cua so
1117,1843,0,1,0,0,0,0,0,0,0,0,1,35.0,1,0,Hướng Công viên,cong vien,Ban công/sân hiên,True,True,,,True,True,,,,,,,,,,,,True,,,,,,,,,,,,,0,,Đồ gỗ ngoài trời,do go ngoai troi
1118,1844,0,1,0,0,0,0,0,0,0,0,1,25.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
1119,1845,0,1,0,0,0,0,0,0,0,0,1,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,0,,,
1120,1846,1,0,0,0,0,0,0,0,0,0,1,16.0,1,1,,,Ban công/sân hiên,True,,True,,,,True,,True,,,,True,,,,,,,,,,,,,,,,,,0,,Điều hòa cá nhân,dieu hoa ca nhan
1121,1847,0,0,0,0,1,0,0,0,0,0,1,22.0,1,1,Hướng Vườn,vuon,Ban công/sân hiên,True,,True,,,,True,,True,,,,True,,,,,,,,,,,,,,,,,,0,,Điều hòa cá nhân,dieu hoa ca nhan
1122,1848,1,0,0,0,0,0,0,0,0,0,1,19.0,1,1,Hướng Vườn,vuon,Ban công/sân hiên,True,,True,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,0,,Điều hòa cá nhân,dieu hoa ca nhan
1123,1849,1,0,0,0,0,0,0,0,0,0,1,20.0,1,1,Hướng Vườn,vuon,Ban công/sân hiên,True,,True,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,0,,Điều hòa cá nhân,dieu hoa ca nhan
1124,1850,0,1,0,0,0,0,0,0,0,0,1,22.0,1,1,Hướng Vườn,vuon,Ban công/sân hiên,True,,True,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,0,,Điều hòa cá nhân,dieu hoa ca nhan
1125,1851,1,0,0,0,0,0,0,0,0,0,1,90.0,1,1,Hướng Vườn,vuon,Ban công/sân hiên,True,,True,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,0,,Điều hòa cá nhân,dieu hoa ca nhan
1126,1852,1,0,0,0,0,0,0,0,0,0,1,26.0,1,1,Hướng Vườn,vuon,Ban công/sân hiên,True,,True,True,,,True,,,,True,,,,,,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
1127,1853,0,0,1,0,0,0,0,0,0,0,1,38.0,0,1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
1128,1854,0,0,0,0,1,0,0,0,0,0,1,25.0,0,1,Hướng Thành phố,thanh pho,,,True,,,True,True,True,,,,True,,,,,,,,,True,,,,,,,,,,,0,,Điều hòa cá nhân,dieu hoa ca nhan
1129,1855,1,0,0,1,0,0,0,0,0,0,1,30.0,1,1,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,Studio/1 phòng ngủ,1,,,
1130,1856,1,0,0,0,0,0,0,0,0,0,1,35.0,1,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,,True,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,0,,Cửa sổ,cua so
1131,1857,0,1,0,0,0,0,0,0,0,0,1,30.0,1,1,Hướng Ngoài trời,ngoai troi,Ban công/sân hiên,True,,True,True,,,,,True,True,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1132,1858,1,0,1,0,0,0,0,0,0,0,1,24.0,1,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,,True,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,0,,Cửa sổ,cua so
1133,1859,0,0,0,0,0,0,0,0,0,0,1,35.0,0,1,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
1134,1860,1,0,0,0,0,0,0,0,0,0,1,35.0,1,0,,,,,,True,True,,,True,,,,True,,,,,,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
1135,1861,0,0,1,0,0,0,0,0,0,0,1,20.0,1,0,,,,,,True,True,,,True,,,,True,,,,,,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
1136,1862,0,0,1,0,0,0,0,0,0,0,1,35.0,0,1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
1137,1863,0,1,0,0,0,0,0,0,0,0,1,35.0,0,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,True,True,True,,,True,,,True,,,,,,,,,,,,,,,,,,,,,0,Truy cập Internet - không dây,,
1138,1864,1,0,0,0,0,0,0,0,0,0,1,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,0,,,
1139,1865,0,0,0,0,0,0,0,0,0,0,1,18.0,0,1,Hướng Vườn,vuon,,,True,,True,True,True,,,,,,,,,,,,,,True,,,,True,,,,,,,0,,Cửa sổ,cua so
1140,1866,0,1,0,0,0,0,0,0,0,0,1,25.0,1,1,Hướng Núi,nui,Ban công/sân hiên,True,True,,,True,True,,,,,,,,,,,,,,,,,,True,,,,,,,0,,Cửa sổ có thể mở ra,cua so co the mo ra
1141,1867,0,0,0,1,1,0,0,0,0,0,1,18.0,1,1,Hướng Vườn,vuon,,,True,True,,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1142,1868,0,0,0,0,1,0,0,0,0,0,1,40.0,0,1,Hướng Đường phố,duong pho,,,,True,True,,,,,,,,True,,,,,,,,True,,,,,,,,,,,0,Truy cập Internet - không dây,Cửa sổ,cua so
1143,1869,1,0,0,0,0,0,0,0,0,0,1,40.0,1,1,Hướng Vườn,vuon,,,,,True,,,,,,,,True,,,,,,,,True,,True,,,,,,,,,0,,,
1144,1870,0,0,1,0,0,0,0,0,0,0,1,30.0,0,1,Hướng Bể bơi,be boi,,,,,,,,True,,,True,True,,,,,,,,,,,,,,,,,,,,0,,,
1145,1871,0,0,0,0,0,0,0,0,0,0,1,25.0,0,1,Hướng Vườn,vuon,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,0,,Điều hòa cá nhân,dieu hoa ca nhan
1146,1872,0,0,1,0,0,0,0,0,0,0,1,30.0,1,1,Hướng Vườn,vuon,Ban công/sân hiên,True,,True,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,0,,Điều hòa cá nhân,dieu hoa ca nhan
1147,1873,0,0,0,0,0,0,0,0,0,0,1,16.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
1148,1874,0,0,0,0,0,1,0,0,0,0,1,20.0,0,1,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
1149,1875,0,0,0,0,0,0,0,0,0,0,1,23.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
1150,1876,0,0,0,0,0,0,0,0,0,0,1,32.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
1151,1877,0,1,0,1,0,0,0,0,0,0,1,30.0,0,1,,,Ban công/sân hiên,True,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,0,,,
1152,1878,1,0,0,0,0,0,0,0,0,0,1,25.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
1153,1879,1,0,0,0,0,0,0,0,0,0,1,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,0,,,
1154,1880,1,0,0,0,0,0,0,0,0,0,1,28.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
1155,1881,0,1,0,1,0,0,0,0,0,0,1,85.0,2,1,,,,,,True,True,,,True,,,,,,,,,,,,,True,,,,,,,True,,,2 phòng ngủ,2,,,
1156,1882,0,1,0,0,0,0,0,0,0,0,1,32.0,0,1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
1157,1883,0,1,0,0,0,0,0,0,0,0,1,38.0,0,1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
1158,1884,0,1,0,0,0,0,0,0,0,0,1,45.0,0,1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
1159,1885,1,0,0,0,0,0,0,0,0,0,1,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,0,,,
1160,1886,1,0,0,0,0,0,0,0,0,0,1,25.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
1161,1887,0,1,0,0,0,0,0,0,0,0,1,30.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
1162,1888,1,0,0,0,0,0,0,0,0,0,1,25.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
1163,1904,0,0,1,0,0,0,0,0,0,0,1,36.0,1,1,Hướng Thành phố,thanh pho,,,True,,,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
1164,1905,0,1,0,0,0,0,0,0,0,0,1,36.0,1,1,Hướng Thành phố,thanh pho,,,True,,,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
1165,1906,0,0,1,0,0,0,0,0,0,0,1,45.0,1,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,True,,,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
1166,1907,0,1,0,0,0,0,0,0,0,0,1,45.0,1,1,Hướng Sông,song,Ban công/sân hiên,True,True,,,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
1167,1908,0,1,0,0,0,0,0,0,0,0,1,45.0,1,1,Hướng Sông,song,Ban công/sân hiên,True,True,,,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
1168,1909,0,1,0,0,0,0,0,0,0,0,1,65.0,1,1,Hướng Sông,song,Ban công/sân hiên,True,True,,,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
1169,1910,0,0,1,0,0,0,0,0,0,0,1,28.0,1,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,True,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
1170,1911,0,0,1,0,0,0,0,0,0,0,1,28.0,1,1,Hướng Sông,song,Ban công/sân hiên,True,True,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
1171,1912,0,0,1,0,0,0,0,0,0,0,1,40.0,0,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,True,,,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
1172,1913,0,0,1,0,0,0,0,0,0,0,1,40.0,0,1,Hướng Sông,song,Ban công/sân hiên,True,True,,,True,True,,,,True,,,,True,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
1173,1914,1,0,0,0,0,0,0,0,0,0,1,45.0,0,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,True,,,True,True,,,,,,True,,True,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
1174,1915,1,0,0,0,0,0,0,0,0,0,1,40.0,0,1,Hướng Sông,song,Ban công/sân hiên,True,True,,,True,True,,,,True,,,,True,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
1175,1916,1,0,0,0,0,0,0,0,0,0,1,40.0,0,1,Hướng Sông,song,Ban công/sân hiên,True,True,,,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,0,,Đồ gỗ ngoài trời,do go ngoai troi
1176,1917,0,0,1,0,1,0,0,0,0,0,1,55.0,2,1,Hướng Sông,song,Ban công/sân hiên,True,True,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,2 phòng ngủ,2,,Cửa sổ,cua so
1177,1918,1,0,0,0,0,0,0,0,0,0,1,72.0,2,1,Hướng Sông,song,Ban công/sân hiên,True,,,,True,True,,,,True,,,,,,,,,,,,,,,,,,True,,2 phòng ngủ,2,,,
1178,1919,0,0,0,0,1,0,0,0,0,0,1,28.0,1,1,Hướng Sông,song,,,True,True,,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,0,,Điều hòa cá nhân,dieu hoa ca nhan
1179,1920,0,0,1,0,0,0,0,0,0,0,1,28.0,1,1,Hướng Sông,song,,,True,,,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
1180,1921,0,1,0,0,0,0,0,0,0,0,1,72.0,1,1,Hướng Sông,song,,,,True,,True,True,,True,,True,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1181,1922,0,0,1,0,0,0,0,0,0,0,1,35.0,1,1,Hướng Sông,song,,,,True,,,,,True,,True,,,,,,True,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1182,1923,0,0,1,0,0,0,0,0,0,0,1,35.0,1,1,Hướng Sông,song,,,,True,,,,,True,,True,,,,,,True,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1183,1924,1,0,0,0,0,0,0,0,0,0,1,35.0,1,1,Hướng Sông,song,,,,True,,,,,True,,True,,,,,,True,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1184,1925,0,0,1,0,0,0,0,0,0,0,1,35.0,1,1,Hướng Sông,song,,,,True,,,,,True,,True,,,,,,True,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1185,1926,0,0,1,0,0,0,0,0,0,0,1,35.0,1,1,Hướng Sông,song,,,,True,,,,,True,,True,,,,,,True,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1186,1927,0,1,0,0,0,0,0,0,0,0,1,30.0,0,1,Hướng Ngoài trời,ngoai troi,Ban công/sân hiên,True,,,,,,,True,,,,,,,,True,True,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1187,1928,0,1,0,0,0,0,0,0,0,0,1,40.0,1,1,Hướng Vườn,vuon,Ban công/sân hiên,True,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1188,1929,0,1,0,0,0,0,0,0,0,0,1,60.0,0,1,Hướng Vườn,vuon,Ban công/sân hiên,True,,,,,,,True,,True,,,,,,,True,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1189,1930,0,1,0,0,0,0,0,0,0,0,1,62.0,0,1,Hướng Vườn,vuon,Ban công/sân hiên,True,,,,,,,True,,True,,,,,,,True,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1190,1931,0,1,0,0,0,0,0,0,0,0,1,69.0,0,1,Hướng Vườn,vuon,Ban công/sân hiên,True,,,,,,,True,,,,,,,,,True,,,,True,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1191,1932,1,0,0,0,0,0,0,0,0,0,1,14.0,1,1,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,0,,,
1192,1933,1,0,0,0,0,0,0,0,0,0,1,14.0,1,1,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,0,,Điều hòa cá nhân,dieu hoa ca nhan
1193,1934,0,0,0,0,1,0,0,0,0,0,1,25.0,1,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,,True,True,,,,True,,True,,,,,,,,,,,,,True,,,,,,,,0,,,
1194,1935,1,0,0,0,0,0,0,0,0,0,1,25.0,1,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,,True,True,,,,True,True,,,,,,,,,,,,,,True,,,,,,,,0,,,
1195,1936,1,0,0,0,0,0,0,0,0,0,1,12.0,1,1,Hướng Ngoài trời,ngoai troi,Ban công/sân hiên,True,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
