room_type_id,large_double_bed,large_bed,single_bed,sofa_bed,double_bed,small_double_bed,king_size_bed,futon_mattress,bunk_bed,flexibility_score,sqm,bathroom_count,is_private_bathroom,views,balcony-terrace,closet,air_conditioning,hair_dryer,complimentary-bottled-water,bathtub,shower,refrigerator,high-floor,dressing-room,ground-floor,private-pool,top-floor,complimentary-instant-coffee,electric-blanket,free-welcome-drink,low-floor,complimentary-tea,coffee-tea-maker,hot-spring-access,bedroom_count
9969,1,0,0,0,0,0,0,0,0,1,22.0,1,1,nature,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9970,1,0,0,0,0,0,0,0,0,1,22.0,1,1,sea,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9971,0,0,1,0,0,0,0,0,0,1,24.0,0,1,sea,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
9972,1,0,1,0,0,0,0,0,0,1,30.0,1,1,city,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9973,1,0,0,0,0,0,0,0,0,1,32.0,1,1,city,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9974,1,0,0,0,0,0,0,0,0,1,35.0,1,1,sea,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9975,1,0,1,0,0,0,0,0,0,1,60.0,2,1,city,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
9979,1,0,0,0,0,0,0,0,0,1,35.0,1,1,sea,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9986,0,0,0,0,1,0,0,0,0,1,26.0,1,1,no view,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9987,0,0,1,0,0,0,0,0,0,1,28.0,1,1,no view,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9988,0,0,0,0,1,0,0,0,0,1,28.0,1,1,no view,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9989,0,1,0,0,0,0,0,0,0,1,25.0,1,1,city,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9990,0,0,1,0,0,0,0,0,0,1,25.0,1,1,no view,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9991,0,1,0,0,0,0,0,0,0,1,28.0,1,1,city,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9992,0,0,0,0,1,0,0,0,0,1,28.0,1,1,city,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9993,0,0,0,0,1,0,0,0,0,1,28.0,1,1,sea,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9994,0,1,0,0,0,0,0,0,0,1,32.0,1,1,sea,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9995,0,1,0,0,0,0,0,0,0,1,32.0,1,1,sea,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9996,0,1,0,0,0,0,0,0,0,1,30.0,1,1,sea,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9997,1,0,0,0,0,0,0,0,0,1,35.0,1,1,city,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9998,0,0,1,0,1,0,0,0,0,1,30.0,1,1,sea,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9999,0,0,1,0,0,0,0,0,0,1,26.0,1,1,city,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,0,0,1,0,1,0,0,0,0,1,28.0,0,1,city,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10001,0,0,0,0,1,0,0,0,0,1,30.0,1,1,city,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10002,0,1,0,0,0,0,0,0,0,1,28.0,1,1,city,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
10003,0,0,1,0,1,0,0,0,0,2,28.0,1,1,sea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10004,0,0,0,0,0,0,1,0,0,1,30.0,1,1,sea,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10005,0,1,0,0,0,0,0,0,0,1,60.0,2,1,sea,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10006,0,0,1,0,0,0,0,0,0,1,30.0,1,1,city,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10007,1,0,1,0,0,0,0,0,0,1,50.0,1,1,city,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10008,1,0,0,0,0,0,0,0,0,1,60.0,0,1,city,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10009,1,0,0,0,0,0,0,0,0,1,40.0,0,1,nature,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10010,1,0,0,0,0,0,0,0,0,1,80.0,1,0,city,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10011,0,1,1,0,0,0,0,0,0,1,35.0,1,1,no view,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10012,0,0,1,0,0,0,0,0,0,1,33.0,1,1,city,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10013,0,0,1,0,0,0,0,0,0,1,33.0,1,1,sea,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10014,0,0,0,0,1,0,0,0,0,1,89.0,1,1,sea,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10015,0,0,0,0,0,0,1,0,0,1,,1,1,sea,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10016,0,1,0,0,0,0,0,0,0,1,,1,1,nature,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10017,1,0,0,0,0,0,0,0,0,1,20.0,1,1,no view,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
10018,0,1,0,0,0,0,0,0,0,1,30.0,1,1,city,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
10019,0,1,0,0,0,0,0,0,0,1,25.0,1,1,no view,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10020,0,1,0,0,0,0,0,0,0,1,27.0,1,1,city,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10021,1,0,0,0,0,0,0,0,0,1,22.0,1,1,nature,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
10022,0,0,0,0,1,0,0,0,0,1,33.0,1,1,city,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10023,1,0,0,0,1,0,0,0,0,1,35.0,1,1,city,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10024,0,0,0,0,1,0,0,0,0,1,12.0,1,1,no view,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10025,0,0,0,0,1,0,0,0,0,1,16.0,1,1,no view,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10026,0,0,1,0,0,0,0,0,0,1,20.0,1,1,city,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10027,0,0,0,0,0,0,1,0,0,1,18.0,0,1,no view,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10028,0,0,0,0,1,0,0,0,0,1,30.0,1,1,city,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10029,1,0,0,0,0,0,0,0,0,1,100.0,0,1,no view,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10030,1,0,0,0,0,0,0,0,0,1,32.0,0,1,city,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10031,1,0,0,0,0,0,0,0,0,1,32.0,1,1,sea,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10032,0,0,1,0,0,0,0,0,0,1,32.0,1,1,sea,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10033,1,0,1,0,0,0,0,0,0,1,36.0,1,1,sea,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10034,1,0,1,0,0,0,0,0,0,2,25.0,1,1,sea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10035,1,0,1,0,0,0,0,0,0,1,30.0,1,1,sea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10036,0,1,0,0,0,0,0,0,0,1,30.0,1,1,sea,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10037,0,1,0,0,0,0,0,0,0,1,32.0,0,1,sea,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10038,0,1,1,0,0,0,0,0,0,2,55.0,1,1,sea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10039,0,0,0,0,0,0,1,0,0,1,65.0,1,1,sea,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10040,0,0,0,0,1,0,0,0,0,1,23.0,1,1,no view,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10041,1,0,0,0,0,0,0,0,0,1,25.0,0,1,city,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
10042,0,1,0,0,0,0,0,0,0,1,28.0,0,1,city,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
10043,0,0,1,0,1,0,0,0,0,1,30.0,1,1,no view,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
10044,1,0,1,0,0,0,0,0,0,1,30.0,1,1,no view,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
10045,1,0,0,0,0,0,0,0,0,1,30.0,0,1,city,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
10046,0,0,1,0,0,0,0,0,0,1,45.0,0,1,city,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10047,0,0,1,0,0,0,0,0,0,1,45.0,0,1,city,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10048,1,0,0,0,0,0,0,0,0,1,45.0,0,1,city,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10049,0,0,1,0,0,0,0,0,0,1,45.0,0,1,city,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10050,1,0,0,0,0,0,0,0,0,1,45.0,1,1,city,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10051,1,0,0,0,0,0,0,0,0,1,96.0,0,1,city,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10052,0,0,1,0,0,0,0,0,0,1,38.0,1,0,city,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10053,0,0,0,0,1,0,0,0,0,1,38.0,1,1,city,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
10054,0,0,1,0,0,0,0,0,0,1,38.0,1,0,city,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10055,0,0,1,0,0,0,0,0,0,1,35.0,1,0,city,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10056,0,0,0,0,1,0,0,0,0,1,32.0,1,0,sea,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10057,0,0,1,0,0,0,0,0,0,1,32.0,1,0,sea,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10058,0,0,0,0,1,0,0,0,0,1,32.0,1,0,sea,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
10059,0,0,1,0,0,0,0,0,0,1,32.0,1,0,sea,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10060,0,0,1,0,0,0,0,0,0,1,32.0,1,0,sea,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10061,0,0,0,0,1,0,0,0,0,1,32.0,1,0,sea,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10062,0,1,0,0,0,0,0,0,0,1,58.0,1,0,sea,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10063,0,0,1,0,0,0,0,0,0,1,20.0,1,1,no view,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10064,0,1,0,0,0,0,0,0,0,1,20.0,1,1,no view,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10065,0,1,0,0,0,0,0,0,0,1,35.0,0,1,city,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10066,0,1,0,0,0,0,0,0,0,1,20.0,1,1,no view,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10067,0,1,0,0,0,0,0,0,0,1,20.0,1,1,city,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10068,0,0,1,0,0,0,0,0,0,1,20.0,1,1,city,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10069,0,1,0,0,0,0,0,0,0,1,20.0,1,1,city,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10070,1,0,0,0,0,0,0,0,0,1,20.0,1,1,city,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10071,0,1,0,0,0,0,0,0,0,1,35.0,0,1,city,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10072,0,0,0,0,0,0,0,0,1,1,25.0,1,0,no view,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10073,0,1,0,0,0,0,0,0,0,1,30.0,1,1,no view,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10074,0,1,0,0,0,0,0,0,0,1,30.0,0,1,no view,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10075,0,0,0,0,0,0,0,0,1,1,20.0,1,0,no view,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10076,0,1,0,0,0,0,0,0,0,1,20.0,1,1,city,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10077,1,0,0,0,0,0,0,0,0,1,30.0,1,1,city,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10078,1,0,0,0,0,0,0,0,0,1,25.0,1,1,city,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10079,0,0,0,0,0,0,0,0,1,1,25.0,1,0,no view,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10080,0,0,0,0,0,0,0,0,1,1,20.0,1,0,no view,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10081,0,0,0,0,0,0,0,0,1,1,20.0,1,0,no view,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10082,0,0,0,0,0,0,0,0,1,1,20.0,1,0,no view,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10083,0,1,0,0,0,0,0,0,0,1,28.0,1,1,sea,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10084,0,0,1,0,1,0,0,0,0,1,30.0,1,1,sea,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10085,0,0,0,0,1,0,0,0,0,1,30.0,1,1,sea,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10086,0,0,0,0,0,0,0,0,0,1,20.0,1,1,no view,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10087,0,0,0,0,0,0,1,0,0,1,25.0,0,1,city,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10088,0,0,0,0,1,0,0,0,0,1,27.0,0,1,city,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10089,1,0,0,0,0,0,0,0,0,1,30.0,0,1,city,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10090,0,0,0,0,1,0,0,0,0,1,35.0,1,1,city,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10091,0,0,0,0,1,0,0,0,0,1,28.0,0,1,no view,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10092,1,0,0,0,0,0,0,0,0,1,20.0,1,1,no view,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10093,0,0,1,0,0,0,0,0,0,1,28.0,1,1,city,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10094,0,1,1,0,0,0,0,0,0,2,24.0,1,1,sea,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10095,0,1,0,0,0,0,0,0,0,1,47.0,1,1,city,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10096,1,1,0,0,0,0,0,0,0,1,44.0,1,1,city,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10097,0,0,1,0,0,0,0,0,0,1,30.0,1,1,sea,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10098,1,0,0,0,0,0,0,0,0,1,22.0,1,0,no view,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
10099,1,0,0,0,0,0,0,0,0,1,25.0,1,0,nature,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
10100,0,1,0,0,0,0,0,0,0,1,27.0,1,0,city,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10101,1,0,1,0,0,0,0,0,0,1,30.0,1,0,city,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
10102,1,0,0,0,0,0,0,0,0,1,30.0,1,0,city,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
10103,1,0,0,0,0,0,0,0,0,1,26.0,1,0,city,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10104,1,0,0,0,0,0,0,0,0,1,28.0,1,1,sea,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10105,0,0,1,0,0,0,0,0,0,1,28.0,1,0,sea,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10106,1,0,0,0,0,0,0,0,0,1,26.0,1,0,city,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10107,1,0,1,0,0,0,0,0,0,1,32.0,1,1,sea,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10108,1,0,0,0,0,0,0,0,0,1,30.0,1,1,city,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10109,0,1,0,0,0,0,0,0,0,1,32.0,1,1,sea,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10110,0,1,1,0,0,0,0,0,0,1,50.0,2,1,sea,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10111,0,1,0,0,0,0,0,0,0,1,37.0,1,1,city,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10112,0,0,1,0,0,0,0,0,0,1,37.0,1,1,city,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10113,0,1,0,0,0,0,0,0,0,1,45.0,1,1,no view,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10114,0,1,0,0,0,0,0,0,0,1,37.0,1,1,sea,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10115,0,0,1,0,0,0,0,0,0,1,37.0,1,1,sea,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10116,0,1,0,0,0,0,0,0,0,1,31.0,1,1,sea,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10117,0,0,1,0,0,0,0,0,0,1,31.0,1,1,sea,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10118,0,1,1,0,0,0,0,0,0,2,40.0,1,1,city,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10119,0,0,0,0,1,0,0,0,0,1,40.0,1,1,sea,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10120,0,1,1,0,0,0,0,0,0,1,40.0,1,1,sea,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10121,0,1,1,0,0,0,0,0,0,1,75.0,0,1,sea,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
10122,1,0,0,0,0,0,0,0,0,1,26.0,0,1,city,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
10123,0,0,1,0,0,0,0,0,0,1,25.0,0,1,garden,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10124,0,0,0,0,0,1,0,0,0,1,28.0,1,1,city,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10125,0,0,0,0,1,0,0,0,0,1,32.0,0,1,city,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
10126,1,0,0,0,0,0,0,0,0,1,35.0,0,1,city,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
10127,0,1,0,0,0,0,0,0,0,1,27.0,0,1,no view,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10128,0,0,1,0,1,0,0,0,0,2,22.0,0,1,city,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10129,0,0,1,0,1,0,0,0,0,2,25.0,0,1,city,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10130,0,0,1,0,1,0,0,0,0,2,25.0,0,1,sea,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10131,0,0,0,0,1,0,0,0,0,1,35.0,0,1,city,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10132,0,0,1,0,1,0,0,0,0,1,35.0,0,1,city,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10133,0,0,0,0,1,0,0,0,0,1,40.0,0,1,city,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
10134,0,0,1,0,0,0,0,0,0,1,22.0,0,1,city,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10135,0,0,0,0,1,0,0,0,0,1,22.0,1,1,no view,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10136,0,0,1,0,0,0,0,0,0,1,22.0,1,1,no view,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10137,0,0,1,0,0,0,0,0,0,1,25.0,1,1,city,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10138,0,0,0,0,1,0,0,0,0,1,24.0,1,1,city,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10139,0,0,0,0,1,0,0,0,0,1,28.0,0,1,city,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10140,0,0,0,0,1,0,0,0,0,1,33.0,1,1,city,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10141,0,0,0,0,1,0,0,0,0,1,36.0,1,1,city,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10142,0,0,0,0,1,0,0,0,0,1,62.0,0,1,city,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10143,0,0,0,0,1,0,0,0,0,1,18.0,1,1,no view,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10144,0,0,1,0,0,0,0,0,0,1,20.0,1,1,nature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10145,0,0,0,0,1,0,0,0,0,1,30.0,1,1,city,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10146,1,0,0,0,0,0,0,0,0,1,38.0,1,1,city,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10147,1,0,0,0,0,0,0,0,0,1,38.0,1,1,nature,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10148,1,0,0,0,0,0,0,0,0,1,20.0,1,1,no view,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10149,1,0,1,0,0,0,0,0,0,2,23.0,1,1,city,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10150,1,0,0,0,0,0,0,0,0,1,25.0,0,1,city,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10151,1,0,1,0,0,0,0,0,0,1,25.0,1,1,city,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10152,0,0,1,0,1,0,0,0,0,1,28.0,0,1,no view,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
10153,0,0,1,0,0,0,0,0,0,1,30.0,1,1,sea,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10154,0,1,0,0,0,0,0,0,0,1,32.0,1,1,sea,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10155,0,0,1,0,0,0,0,0,0,1,32.0,1,1,sea,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10156,0,0,0,0,1,0,0,0,0,1,32.0,0,1,no view,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10157,0,1,1,0,0,0,0,0,0,1,33.0,1,1,sea,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10158,0,1,1,0,0,0,0,0,0,1,55.0,1,1,sea,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10159,0,0,1,0,0,0,0,0,0,1,28.0,0,1,city,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
