,room_type_id,large_double_bed,large_bed,single_bed,sofa_bed,double_bed,small_double_bed,king_size_bed,futon_mattress,bunk_bed,flexibility_score,sqm,bathroom_count,is_private_bathroom,views,balcony-terrace,non-smoking-room,closet,air_conditioning,mini_bar,hair_dryer,complimentary-bottled-water,bathtub,shower,separate-shower-and-tub,refrigerator,high-floor,dressing-room,ground-floor,private-pool,executive-lounge-access,top-floor,complimentary-instant-coffee,jacuzzi-bathtub,smoking-allowed,electric-blanket,free-welcome-drink,low-floor,complimentary-tea,coffee-tea-maker,hot-spring-access,bedroom_count,confirmation-instant
10830,6631,0,0,0,0,1,0,0,0,0,1,25.0,1,1,,,True,True,True,,True,True,,,,,,,,,,,,,,,,,,,,0,am nuoc
10831,6632,1,0,0,0,0,0,0,0,0,1,18.0,1,1,vuon,True,,,True,,True,,,True,,,,,,,,,True,,,,,,,,,0,am nuoc dien
10832,6633,0,0,0,0,0,0,0,0,0,1,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
10833,6634,0,0,0,0,1,0,0,0,0,1,30.0,1,1,song,True,,,True,,True,,,True,,,,,,,,,,,,,,,,,,0,am nuoc dien
10834,6635,0,1,0,0,1,0,0,0,0,1,30.0,1,1,ngoai troi,True,,,True,,True,,,True,,True,,,,,,,,,,,,,,,,0,am nuoc dien
10835,6636,0,1,0,0,0,0,0,0,0,1,30.0,0,1,,True,True,,True,,True,,,True,,True,,True,,,,,,,,,,,,,,0,hanh lang ngoai
10836,6637,0,1,0,0,0,0,0,0,0,1,27.0,1,0,nui,,,,True,,True,True,,,,True,,,,,,,,,,,,,,,,0,am nuoc dien
10837,6638,1,0,0,0,0,0,0,0,0,1,22.0,1,0,nui,,,,True,,True,,,,,True,,,,,,,,,,,,,,,,0,am nuoc dien
10838,6639,0,1,0,0,0,0,0,0,0,1,28.0,0,1,ngoai troi,True,,,True,,,,,,,,,,,,,,,,,,,,,,,0,am nuoc dien
10839,6640,0,0,0,0,0,0,0,0,1,1,60.0,0,1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,0,am nuoc dien
10840,6641,0,0,1,0,0,0,0,0,0,1,28.0,0,1,vuon,,True,,True,,,,,True,,,,,,,,,,,,,,,,,,0,
10841,6642,0,1,0,0,0,0,0,0,0,1,,0,1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,0,
10842,6643,0,1,0,0,0,0,0,0,0,1,35.0,1,1,nui,True,,,,,True,True,,,,True,,,,,,,,,,,,,,,,0,am nuoc dien
10843,6644,1,0,0,0,0,0,0,0,0,1,22.0,1,1,ngoai troi,,,True,True,,True,,,True,,,,,,,,,,,,,,,,True,,0,
10844,6645,1,0,1,0,0,0,0,0,0,1,30.0,1,1,ngoai troi,,,True,True,,True,,,True,,,,,,,,,,,,,,,,True,,0,
10845,6646,0,0,1,0,0,0,0,0,0,1,35.0,1,1,ngoai troi,,,True,True,,True,,,True,,,,,,,,,,,,,,,,True,,0,
10846,6647,1,0,0,0,0,0,0,0,0,1,,0,1,nui,,True,,,,,,,,,,,,,,,,,,,,,,,,,0,
10847,6648,0,0,0,0,0,0,0,0,0,1,20.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
10848,6649,1,0,0,0,0,0,0,0,0,1,15.0,1,0,,True,,True,True,,True,True,,True,,,,,,,,,,,,,,,,,,0,am nuoc dien
10849,6650,1,0,0,0,0,0,0,0,0,1,20.0,1,1,duong pho,True,,,True,,True,True,,True,,,,,,,,,,,,,,,,,,0,am nuoc dien
10850,6651,1,0,1,0,0,0,0,0,0,1,26.0,1,1,nui,True,,,,,True,True,,,,True,,,,,,,,,,,,,,,,0,am nuoc dien
10851,6652,1,1,0,0,0,0,0,0,0,1,28.0,1,1,nui,True,,,,,True,True,,,,True,,,,,,,,,,,,,,,,0,am nuoc dien
10852,6653,0,1,0,0,0,0,0,0,0,1,25.0,1,0,nui,,,,,,True,True,True,,,,,,,True,,,,,,,,,,,,0,am nuoc dien
10853,6654,0,0,1,1,1,0,0,1,0,1,250.0,3,1,vuon,True,,,True,,,,,,,,,,,,,,,,,,,,,,,2,
10854,6655,1,0,0,0,0,0,0,0,0,1,50.0,1,1,nui,,,True,True,,True,,,True,,True,,,,,,,,,,,,,,,,0,am nuoc dien
10855,6767,1,1,0,0,0,0,0,0,0,1,25.0,1,1,ngoai troi,True,,True,True,,True,,,True,,,,,,,,,,,,,,,,,,1,
10856,6768,0,0,0,0,0,1,0,0,0,1,45.0,1,1,,,,,True,,True,,,,,,,,,,,,True,,,,,,,,,1,
10857,6769,0,1,0,0,0,0,0,0,0,1,35.0,1,1,vuon,True,,,,,True,,,,,True,,,,,,,,,,,,,,,,0,am nuoc dien
10858,6770,0,0,0,0,0,0,0,0,0,1,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
10859,6771,0,1,0,0,1,1,1,0,0,1,,4,1,,,,True,True,,True,,,,,,,,,True,,,True,,,,,,,,,4,
10860,6772,1,0,0,0,0,0,0,0,0,1,15.0,1,1,,,,,True,,True,True,,True,,,,,,,,,,,,,,,,,,0,am nuoc dien
10861,6773,0,1,0,0,0,0,0,0,0,1,20.0,1,1,ho,True,,,True,,True,True,,True,,,,,,,,,,,,,,,,,,0,am nuoc dien
10862,6774,0,0,0,1,1,0,0,0,0,1,38.0,1,1,vuon,True,,True,True,,True,,True,True,,,,,,,,,,,,,,,,,,0,am nuoc dien
10863,6775,0,0,0,0,0,0,0,0,0,1,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
10864,6776,0,1,0,0,0,0,0,0,0,1,31.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
10865,6777,1,0,0,0,0,0,0,0,0,1,20.0,1,1,ngoai troi,,,True,True,,True,,True,True,,,,,,,,,,,,,,,,,,0,am nuoc dien
10866,6778,1,1,0,0,1,0,0,0,0,1,,2,1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,3,
10867,6779,0,0,0,0,0,0,0,0,0,1,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
10868,6780,0,0,0,0,0,0,1,0,0,1,26.0,1,1,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,1,
10869,6781,0,0,0,0,0,0,1,0,0,1,,1,1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,1,
10870,6782,0,1,0,0,0,0,0,0,0,1,20.0,1,1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,0,
10871,6783,1,0,1,0,0,0,0,0,0,1,16.0,18,1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,18,
10872,6784,0,1,0,0,0,0,0,0,0,1,20.0,1,0,vuon,True,,,True,,True,True,,,,,,,,,,,,,,True,,,,,,0,am nuoc dien
10873,6785,1,0,0,0,0,0,0,0,0,1,30.0,1,1,vuon,,,,True,,True,,,True,,,,True,,,,,,,,,,,,True,,0,do dung cho giac ngu thoai mai
10874,6786,0,1,1,0,0,0,0,0,0,1,45.0,1,1,vuon,,,,True,,True,,,True,,,,True,,,,,,,,,,,,True,,0,do dung cho giac ngu thoai mai
10875,6787,0,1,1,0,0,0,0,0,0,1,43.0,1,1,ngoai troi,True,,,True,,True,,,True,,,,True,,,,,,,,,,,,True,,0,do dung cho giac ngu thoai mai
10876,6788,0,0,1,0,0,0,0,0,0,1,70.0,1,1,,,,True,True,,True,,,,,,,,,,,,,,True,,,,True,,,0,
10877,6789,0,0,1,0,1,0,0,0,0,2,30.0,1,1,nui,True,True,,True,,True,True,,True,,True,,,,,,,,,,,,,,,,0,
10878,6790,0,0,0,0,0,0,0,0,0,1,,1,1,,True,,,True,,True,True,,True,,True,,,,,,,,,,,,,,,,0,
10879,6791,0,0,0,0,1,0,0,0,0,1,20.0,1,1,vuon,True,,True,True,,,True,,True,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
10880,6792,1,0,0,0,0,0,0,0,0,1,20.0,1,1,nui,True,,True,True,,True,True,,True,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
10881,6793,0,1,0,0,0,0,0,0,0,1,25.0,1,1,,True,,True,True,,True,,True,True,,,,,,,,,,,,,,,,,,1,am nuoc dien
10882,6794,0,0,0,0,0,0,0,0,0,1,,0,1,vuon,,,,,,,,,,,,,,,,,,,,,,,,,,,0,suoi
10883,6795,0,0,0,0,0,0,0,0,0,1,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
10884,6796,0,0,0,0,1,0,0,0,0,1,25.0,1,0,nui,,,,,,True,True,,True,,True,,,,,,,,,,,,,,,,0,am nuoc dien
10885,6797,0,0,0,0,1,0,0,0,0,1,30.0,1,0,nui,,,,,,True,True,,True,,True,,,,,,,,,,,,,,,,0,am nuoc dien
10886,6798,0,0,1,0,1,0,0,0,0,1,27.0,1,0,nui,,,,,,True,True,,True,,True,,,,,,,,,,,,,,,,0,am nuoc dien
10887,6799,0,0,1,0,0,0,0,0,0,1,,1,1,,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,1,
10888,6800,1,0,0,0,0,0,0,0,0,1,130.0,1,1,,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,2,
10889,6801,1,0,0,0,0,0,0,0,0,1,130.0,1,1,,,,True,True,,True,,,,,,,,,,,,True,,True,,,,,,,2,
10890,6802,0,0,0,0,1,0,0,0,0,1,30.0,1,1,vuon,,,,True,,True,,,True,,,,,,,,,,,,,,,,,,0,am nuoc dien
10891,6803,0,0,0,1,1,0,0,0,0,1,110.0,1,1,nui,,,,True,,True,True,,,,,,,,,,,,,,,,,,,,0,am nuoc dien
10892,6804,0,1,0,0,0,0,0,0,0,1,160.0,2,1,nui,,,,True,,True,,,,,,,,,,,,,,,,,,,,,2,am nuoc dien
10893,6805,1,0,0,0,0,0,0,0,0,1,29.0,1,1,,,,True,True,,True,,,,,,,,,,,,True,,,,,,,True,,1,
10894,6806,0,1,0,0,0,0,0,0,0,1,28.0,1,0,nui,True,,,,,True,True,,,,True,,,,,,,,,,,,,,,,0,am nuoc dien
10895,6807,0,1,0,0,0,0,0,0,0,1,20.0,1,1,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,1,
10896,6808,0,1,0,0,0,0,0,0,0,1,23.0,1,1,vuon,True,,,True,,True,,,True,,,,,True,,,,,,,,,,,,,0,am nuoc dien
10897,6809,0,1,0,0,1,0,0,0,0,1,27.0,1,1,vuon,True,,,True,,True,,,True,,,,,True,,,,,,,,,,,,,0,am nuoc dien
10898,6810,1,0,1,0,0,0,0,0,0,1,,8,1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,3,
10899,6811,0,0,0,0,1,0,0,0,0,1,20.0,1,1,vuon,,,,,,True,True,,,,True,,,,,,,,,,,,,,,,0,am nuoc
10900,6812,0,0,1,0,1,0,0,0,0,1,26.0,1,1,vuon,,,,,,True,True,,,,True,,,,,,,,,,,,,,,,0,am nuoc
10901,6813,0,1,0,0,0,0,0,0,0,1,39.0,1,1,,,,True,True,,True,,,,,,,,,,,,True,,,,,,,True,,1,
10902,6814,0,0,0,0,0,0,0,0,0,1,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
10903,6815,0,0,0,0,0,0,0,0,0,1,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
10904,6816,1,0,1,0,0,0,0,0,0,1,20.0,1,1,vuon,True,,,True,,True,True,,,,,,True,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
10905,6817,1,0,1,0,0,0,0,0,0,1,20.0,1,0,nui,True,,,True,,True,True,,,,True,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
10906,6818,0,0,0,0,0,0,0,0,0,1,,1,1,,,,,True,,True,True,,True,,True,,,,,,,,,,,,,,,,0,hanh lang ngoai
10907,6819,0,0,0,0,0,0,0,0,0,1,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
10908,6820,0,0,0,0,0,0,0,0,0,1,30.0,0,1,nui,,True,,,,,,,,,,,,,,,,,,,,,,,,,0,
10909,6821,0,1,0,0,0,0,0,1,0,1,85.0,3,1,nui,,,,,,True,True,,True,,True,,,,,,,,,,,,,,,,3,am nuoc dien
10910,6822,0,0,1,0,0,0,0,0,0,1,22.0,1,0,vuon,True,,True,True,,True,True,,True,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
10911,6823,1,0,0,0,0,0,0,0,0,1,16.0,1,1,ngoai troi,,,,True,,True,,,True,,,,,,,,,,,,,,,,,,0,am nuoc dien
10912,6824,1,0,0,0,0,0,0,0,0,1,25.0,1,1,ngoai troi,,,,True,,True,,,True,,,,,,,,,,,,,,,,,,0,am nuoc dien
10913,8718,0,0,0,0,0,0,0,0,1,1,25.0,0,1,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,0,
10914,8719,0,0,1,0,0,0,0,0,0,1,,1,1,vuon,,,True,True,,True,,,True,,,,,,,,,,,,,,,,,,0,am nuoc dien
10915,8720,0,0,0,0,1,0,0,0,0,1,,1,0,ngoai troi,True,,,True,,True,,,True,,,,,,,,,,,,,,,,,,0,am nuoc dien
10916,8721,1,0,0,0,0,0,0,0,0,1,25.0,1,1,vuon,,,,True,,True,True,,True,,True,,True,,,,,,,,,,,,,,0,am nuoc dien
10917,8722,1,0,0,0,0,0,0,0,0,1,30.0,1,1,vuon,True,,,,,True,True,,True,,True,,,True,,,,,,,,,,,,,0,am nuoc dien
10918,8723,1,0,0,0,0,0,0,0,0,1,40.0,1,1,vuon,,,,True,,True,True,,True,,True,,True,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
10919,8724,1,0,0,0,0,0,0,0,0,1,22.0,1,1,vuon,,,,True,,True,True,,,,True,,,,,,,,,,,,,,,,0,am nuoc dien
10920,8725,1,0,0,0,0,0,0,0,0,1,30.0,0,1,thanh pho,True,,,True,,True,,,True,,True,,,,,,,True,,,,,,,,,0,am nuoc
10921,8726,1,0,0,0,0,0,0,0,0,1,37.0,1,1,thanh pho,,,,True,,True,,,True,,True,,,,,,,True,,,,,,,,,0,do dung cho giac ngu thoai mai
10922,8727,0,1,0,0,0,0,0,0,0,1,20.0,1,1,thanh pho,,,,True,,True,,,True,,True,,,,,,,True,,,,,,,,,0,am nuoc dien
10923,8728,0,0,0,0,1,0,0,0,0,1,20.0,1,1,,,,True,True,,True,,,True,,True,,,,,,,True,,,,,,,,,0,am nuoc dien
10924,8729,0,0,0,0,1,0,0,0,0,1,18.0,1,1,thanh pho,True,,True,True,,True,,,True,,True,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
10925,8730,0,0,0,0,0,1,0,0,0,1,25.0,1,1,thanh pho,True,,,True,,True,,,True,,True,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
10926,8731,1,0,0,0,0,0,0,0,0,1,22.0,1,1,vuon,True,,,True,,True,True,True,,,True,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
10927,8732,1,0,0,0,0,0,0,0,0,1,10.0,1,0,vuon,,,True,True,,True,True,,,,True,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
10928,8733,0,0,1,0,1,0,0,0,0,2,32.0,1,1,thanh pho,,,,True,,True,,True,True,,True,,,,,,,,,,,,,,,,0,
10929,8734,0,0,0,0,0,0,0,0,0,1,32.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
10930,8735,0,1,0,0,0,0,0,0,0,1,20.0,1,1,vuon,True,,,True,,True,True,True,True,,,,,,,,,,,,,,,,,,0,am nuoc dien
10931,8736,0,1,0,0,0,0,0,0,0,1,30.0,1,1,vuon,True,,,True,,True,True,True,True,,,,,,,,,,,,,,,,,,0,am nuoc dien
10932,8737,0,0,1,0,0,0,0,0,0,1,25.0,1,1,,,,True,,,True,,,,,True,,,,,,,True,,,,True,,,,,0,do dung cho giac ngu thoai mai
10933,8738,1,0,1,0,0,0,0,0,0,2,25.0,1,1,thanh pho,,,,,,True,,,,,True,,,,,,,True,,,,,,,,,0,am nuoc dien
10934,8739,0,0,0,0,1,0,0,0,0,1,17.0,1,1,,,,True,True,,True,True,,True,,,,,,,,,,,,,,,,,,0,am nuoc dien
10935,8740,1,0,0,0,0,0,0,0,0,1,20.0,1,1,vuon,,,True,True,,True,True,,True,,,,,,,,,,,,,,,,,,0,am nuoc dien
10936,8741,0,0,0,0,0,0,0,1,0,1,,1,0,ngoai troi,True,,,True,,,True,,,,,,,,,,,,,,,,,,,,0,do go ngoai troi
10937,8742,0,0,0,0,1,0,0,0,0,1,10.0,1,0,vuon,True,,,True,,,True,,,,,,,,,,,,,,,,,,,,0,am nuoc dien
10938,8743,0,1,0,0,0,0,0,0,0,1,,0,1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,0,
10939,8744,1,0,0,0,0,0,0,0,0,1,20.0,1,1,nui,,,,True,,True,True,,True,,,,,True,,,,,,,,,,,,,0,am nuoc dien
10940,8745,1,0,0,0,0,0,0,0,0,1,20.0,1,1,nui,True,,,True,,True,True,,True,,,,,True,,,,,,,,,,,,,0,am nuoc dien
10941,8746,0,0,0,0,1,0,0,0,0,1,17.0,1,1,vuon,,,True,,,True,,,,,True,,,,,,,True,,,,,,,,,0,am nuoc
10942,8747,0,0,0,0,1,0,0,0,0,1,30.0,1,1,vuon,True,,,,,True,,,,,True,,,,,,,True,,,,,,,,,0,am nuoc
10943,8748,0,0,0,0,0,0,0,0,0,1,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
10944,8749,1,0,0,0,0,0,0,0,0,1,35.0,1,1,vuon,True,,True,True,,,True,,True,,,,,True,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
10945,8750,1,0,0,0,0,0,0,0,0,1,25.0,1,1,ngoai troi,,,True,True,,True,,,True,,,,,,,,,,,,,,,,,,0,am nuoc dien
10946,8751,1,0,0,0,1,0,0,0,0,1,25.0,1,1,,,,True,True,,True,,,True,,,,,,,,,,,,,,,,,,0,am nuoc dien
10947,8752,1,0,0,0,0,0,0,0,0,1,12.0,1,1,vuon,,,,True,,True,True,,True,,True,,,,,,,,,,,,,,,,0,am nuoc dien
10948,8753,1,0,0,0,0,0,0,0,0,1,11.0,1,1,ngoai troi,True,,True,True,,True,True,,True,,True,,,,,,,,,,,,,,,,0,am nuoc dien
10949,8754,0,0,0,0,1,0,0,0,0,1,,1,0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,0,
10950,8755,0,0,0,0,1,0,0,0,0,1,20.0,1,1,,,,,True,,True,True,,True,,,,,,,,,,,,,,,,,,0,am nuoc dien
10951,8756,0,1,0,0,0,0,0,0,0,1,70.0,2,1,be boi,True,,,,,True,,True,,,True,,,,True,,,,,,,,,,,,0,am nuoc dien
10952,8757,0,0,0,1,0,0,0,0,0,1,70.0,2,1,thanh pho,True,,,,,True,,True,,,True,,,,True,,,,,,,,,,,,0,am nuoc dien
10953,8758,1,0,0,0,0,0,0,0,0,1,18.0,1,0,vuon,True,,,,,True,True,True,True,,,,,,,,,,,,,,,,,,0,am nuoc dien
10954,8759,1,0,0,0,0,0,0,0,0,1,20.0,1,0,,,,,,,True,True,True,True,,,,True,,,,,,,,,,,,,,0,am nuoc dien
10955,8760,0,0,0,0,1,0,0,0,0,1,15.0,3,1,vuon,True,,,True,,True,,,True,,True,,,,,,,,,,,,,,,,0,am nuoc dien
10956,8761,1,0,0,0,0,0,0,0,0,1,17.0,1,1,vuon,True,,,True,,True,,,True,,True,,True,,,,,,,,,,,,,,0,am nuoc dien
10957,8762,0,1,0,0,0,0,0,0,0,1,30.0,1,1,thien nhien,,True,,True,,True,,,True,,,,,,,,,,,,,,,,,,0,
10958,8763,1,0,0,0,0,0,0,0,0,1,30.0,1,1,thien nhien,,,True,True,,True,,True,True,,True,,,,,,,,,,,,,,,,0,
10959,8764,1,0,0,0,0,0,0,0,0,1,20.0,1,1,vuon,True,,,True,,True,True,,True,,True,,,,,,,,,,,,,,,,0,am nuoc dien
10960,8765,0,0,1,0,0,0,0,0,0,1,25.0,1,1,vuon,True,,,True,,True,True,,True,,True,,,,,,,,,,,,,,,,0,am nuoc dien
10961,8766,1,0,0,0,0,0,0,0,0,1,15.0,1,1,ngoai troi,True,,,True,,True,,,True,,True,,,True,,,,,,,,,,,,,0,am nuoc dien
10962,8767,0,1,0,0,0,0,0,0,0,1,20.0,1,1,ngoai troi,True,,,True,,True,,,True,,True,,,,,,,,,,,,,,,,0,am nuoc dien
10963,8768,1,0,0,0,0,0,0,0,0,1,25.0,1,0,nui,,,,,,True,True,,,,True,,,,,,,,,,,,,,,,0,am nuoc dien
10964,8769,0,0,1,0,1,0,0,0,0,1,28.0,1,0,vuon,,,,,,True,True,True,True,,True,,,,,,,,,,,,,,,,0,am nuoc dien
10965,8770,1,0,0,0,0,0,0,0,0,1,25.0,1,1,ngoai troi,,,True,True,,True,True,,True,,True,,,,,,,,,,,,,,,,0,
10966,8771,1,0,0,0,0,0,0,0,0,1,20.0,1,1,thanh pho,True,,,True,,True,True,,True,,True,,,,,,,,,,,,,,,,0,am nuoc
10967,8772,1,0,0,0,0,0,0,0,0,1,14.0,1,1,,,,,,,True,,,True,,,,True,,,,,,,,,,,,,,0,am nuoc dien
10968,8773,1,0,0,0,0,0,0,0,0,1,12.0,1,1,thanh pho,True,,,,,True,,,True,,,,,,,,,,,,,,,,,,0,am nuoc dien
10969,8774,1,0,0,0,0,0,0,0,0,1,18.0,1,1,,,,,True,,True,,,True,,,,True,True,,,,,,,,,,,,,0,am nuoc dien
10970,8775,1,0,0,0,0,0,0,0,0,1,17.0,1,1,vuon,,,,True,,True,,,True,,,,,,,,,,,,,,,,,,0,
10971,8776,1,0,1,0,0,0,0,0,0,1,25.0,1,1,vuon,,,,True,,True,,,True,,,,,,,,,,,,,,,,,,0,
10972,8777,1,0,0,0,0,0,0,0,0,1,25.0,1,0,vuon,True,,,,,True,True,,,,True,,,,,,,,,,,,,,,,0,am nuoc
10973,8778,1,0,0,0,0,0,0,0,0,1,25.0,1,1,vuon,True,,,,,True,True,,,,True,,,,,,,,,,,,,,,,0,am nuoc
10974,8779,1,0,0,0,0,1,0,0,0,1,18.0,0,1,,,True,True,True,,True,,True,True,,True,,,,,,,,,,,,,,True,,0,
10975,8780,0,0,1,0,0,0,0,0,0,1,19.0,1,1,,,True,True,True,,True,,,,,,True,,,,,,True,,,,,,,,,0,am nuoc
10976,8781,0,0,1,0,0,0,0,0,0,1,30.0,1,1,thanh pho,True,,True,,,True,,,,,,True,,,,,,True,,,,,,,,,0,hanh lang ngoai
10977,8782,0,0,1,0,0,0,0,0,0,1,35.0,1,1,thanh pho,,,True,,,True,,True,,,,True,,,,,,True,,,,,,,,,0,hanh lang ngoai
10978,8783,0,0,0,0,1,0,0,0,0,1,15.0,1,0,vuon,True,,,True,,True,,,True,,True,,,,,,,,,,,,,,,,0,am nuoc dien
10979,8784,1,0,0,0,0,0,0,0,0,1,18.0,1,1,ngoai troi,True,,True,,,True,True,,,,True,,,,,,,,,,,,,,,,0,am nuoc dien
10980,8785,1,0,0,0,0,0,0,0,0,1,23.0,1,1,ngoai troi,True,,True,,,True,True,,,,True,,,,,,,,,,,,,,,,0,am nuoc dien
10981,8786,0,0,0,0,1,0,0,0,0,1,24.0,0,1,vuon,,,,True,,,,,,,,,,,,,,,,,,,,,,,0,
10982,8787,0,0,0,0,1,0,0,0,0,1,30.0,1,1,ngoai troi,True,,,True,,True,True,,True,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
10983,8788,0,0,0,0,1,0,0,0,0,1,15.0,1,1,,,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
10984,8789,0,0,0,0,1,0,0,0,0,1,25.0,1,1,,,True,True,,,True,,True,,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
10985,8790,1,0,0,0,0,0,0,0,0,1,28.0,1,1,,True,,,True,,True,,True,True,,,,,,,,,,,,,,,,,,0,
10986,8791,0,0,0,0,1,0,0,0,0,1,20.0,1,0,vuon,True,,,,,True,True,,,,True,,,True,,,,,,,,,,,,,0,am nuoc dien
10987,8792,1,0,0,0,0,0,0,0,0,1,20.0,1,0,nui,True,,,,,True,True,,,,True,,,,,,,,,,,,,,,,0,am nuoc dien
10988,8793,1,0,0,0,0,0,0,0,0,1,12.0,1,1,thanh pho,True,True,True,,,True,,,True,,True,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
10989,8794,0,1,0,0,0,0,0,0,0,1,,0,1,thanh pho,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
10990,8795,1,0,0,0,0,0,0,0,0,1,25.0,1,1,thanh pho,,,,,,True,,True,,,True,,,,,,,True,,,,True,,,,,0,
10991,8796,1,0,0,0,0,0,0,0,0,1,30.0,1,1,duong pho,,,,,,True,,,,,True,,,,,,,True,,,,True,,,,,0,am nuoc
10992,8797,1,0,0,0,0,0,0,0,0,1,,0,1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,0,
10993,8798,1,0,0,0,0,0,0,0,0,1,35.0,1,1,,,,True,True,,True,True,,True,,,,,,,,,,,,,,,,,,0,am nuoc dien
10994,8799,1,0,0,0,0,0,0,0,0,1,16.0,1,1,,,,True,True,,True,True,,True,,,,,,,,,,,,,,,,,,0,am nuoc dien
10995,8800,0,0,0,0,1,0,0,0,0,1,20.0,0,1,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,0,
10996,8801,0,0,0,0,1,0,0,0,0,1,20.0,1,1,duong pho,,,,,,True,,True,,,True,,,,,,,True,,,,,,,,,0,am nuoc dien
10997,8802,1,0,0,0,0,0,0,0,0,1,20.0,1,1,ngoai troi,,,True,True,,True,,,True,,True,,,,,,,,,,,,,,,,0,am nuoc dien
10998,8803,0,0,1,0,1,0,0,0,0,1,25.0,1,1,ngoai troi,,,,,,True,True,True,True,,True,,,,,,,,,,,,,,,,0,am nuoc dien
10999,8804,1,0,0,1,1,0,0,0,0,1,66.0,2,1,nui,,,,,,True,,,,,,,,,,,,,,,,,,,,,2,am nuoc dien
11000,8961,1,0,0,1,0,0,0,0,0,1,55.0,2,1,ngoai troi,True,,,,,True,True,,,,True,,,,,,,,,,,,,,,,1,am nuoc dien
11001,8962,1,0,0,0,0,0,0,0,0,1,15.0,1,1,thanh pho,,,,True,,True,True,,True,,True,,,,,,,,,,,,,,,,0,am nuoc
11002,8963,0,0,0,0,1,0,0,0,0,1,28.0,1,1,nui,,,,True,,True,True,,True,,True,,,,,,,,,,,,,,,,0,am nuoc
11003,8964,0,0,0,0,1,0,0,0,0,1,24.0,1,1,thanh pho,,,,True,,True,True,True,True,,True,,,,,,,,,,,,,,,,0,am nuoc
11004,8965,1,0,0,0,0,0,0,0,0,1,16.0,1,1,,,True,True,True,,True,True,,,,,,,,,,,,,,,,,,,,0,
11005,8966,0,0,0,0,0,0,0,0,0,1,26.0,1,1,cong vien,True,True,True,True,,True,True,,,,,,,,,,,,,,,,,,,,0,
11006,8967,1,0,0,0,0,0,0,0,0,1,66.0,2,1,,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,2,
11007,8968,1,0,0,0,0,0,0,0,0,1,,1,1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,0,
11008,8969,0,1,0,0,0,0,0,0,0,1,20.0,1,0,ngoai troi,,,True,True,,True,True,,True,,,,,,,,,,,,,,,,,,0,am nuoc dien
11009,8970,0,1,0,0,0,0,0,0,0,1,14.0,1,0,ngoai troi,True,,True,,,True,True,,True,,,,,,,,,,,,,,,,,,0,am nuoc dien
11010,8971,0,0,0,0,0,0,0,0,1,1,15.0,1,0,ngoai troi,,,True,True,,True,True,,True,,,,,,,,,,,,,,,,,,0,am nuoc dien
