room_type_id,price_option_name,price_option_price,price_amenities_for_price
26,Thông tin sức chứa phòng: 2 người lớn.,"703.829
₫","['Miễn phí hủy trước 18 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 18 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 3 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Không phải thanh toán ngay - Chỉ thanh toán vào 16 tháng 11 2025', 'Bãi đậu xe', 'Nhận phòng nhanh', 'WiFi miễn phí']"
27,Thông tin sức chứa phòng: 2 người lớn.,"261.977
₫","['Miễn phí hủy trước 16 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 16 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'Nhận phòng nhanh', 'WiFi miễn phí']"
27,Thông tin sức chứa phòng: 2 người lớn.,"284.832
₫","['Chính sách hủy\n\ntooltip\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 3 ngày trước ngày đến sẽ phải trả khoản tiền đêm đầu tiên. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'Nhận phòng nhanh', 'WiFi miễn phí']"
27,Thông tin sức chứa phòng: 2 người lớn.,"335.097
₫","['Miễn phí hủy trước 16 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 16 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'Nhận phòng nhanh', 'WiFi miễn phí']"
28,Thông tin sức chứa phòng: 2 người lớn.,"277.193
₫","['Miễn phí hủy trước 16 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 16 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'Nhận phòng nhanh', 'WiFi miễn phí']"
28,Thông tin sức chứa phòng: 2 người lớn.,"286.631
₫","['Chính sách hủy\n\ntooltip\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 3 ngày trước ngày đến sẽ phải trả khoản tiền đêm đầu tiên. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'Nhận phòng nhanh', 'WiFi miễn phí']"
28,Thông tin sức chứa phòng: 2 người lớn.,"337.213
₫","['Miễn phí hủy trước 16 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 16 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'Nhận phòng nhanh', 'WiFi miễn phí']"
29,Thông tin sức chứa phòng: 2 người lớn.,"284.151
₫","['Miễn phí hủy trước 16 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 16 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'Nhận phòng nhanh', 'WiFi miễn phí']"
29,Thông tin sức chứa phòng: 2 người lớn.,"293.827
₫","['Chính sách hủy\n\ntooltip\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 3 ngày trước ngày đến sẽ phải trả khoản tiền đêm đầu tiên. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'Nhận phòng nhanh', 'WiFi miễn phí']"
29,Thông tin sức chứa phòng: 2 người lớn.,"345.679
₫","['Miễn phí hủy trước 16 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 16 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'Nhận phòng nhanh', 'WiFi miễn phí']"
30,Thông tin sức chứa phòng: 4 người lớn.,"376.653
₫","['Miễn phí hủy trước 16 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 16 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'Nhận phòng nhanh', 'WiFi miễn phí']"
30,Thông tin sức chứa phòng: 4 người lớn.,"382.575
₫","['Chính sách hủy\n\ntooltip\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 3 ngày trước ngày đến sẽ phải trả khoản tiền đêm đầu tiên. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'Nhận phòng nhanh', 'WiFi miễn phí']"
30,Thông tin sức chứa phòng: 4 người lớn.,"450.088
₫","['Miễn phí hủy trước 16 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 16 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'Nhận phòng nhanh', 'WiFi miễn phí']"
31,Thông tin sức chứa phòng: 4 người lớn.,"392.593
₫","['Miễn phí hủy trước 16 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 16 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'Nhận phòng nhanh', 'WiFi miễn phí']"
31,Thông tin sức chứa phòng: 4 người lớn.,"398.765
₫","['Chính sách hủy\n\ntooltip\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 3 ngày trước ngày đến sẽ phải trả khoản tiền đêm đầu tiên. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'Nhận phòng nhanh', 'WiFi miễn phí']"
31,Thông tin sức chứa phòng: 4 người lớn.,"469.136
₫","['Miễn phí hủy trước 16 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 16 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'Nhận phòng nhanh', 'WiFi miễn phí']"
32,Thông tin sức chứa phòng: 2 người lớn.,"1.769.306
₫","['Kèm bữa sáng', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'Nhận phòng nhanh', 'WiFi miễn phí', 'Phòng tập']"
33,Thông tin sức chứa phòng: 2 người lớn.,"1.769.306
₫","['Kèm bữa sáng', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'Nhận phòng nhanh', 'WiFi miễn phí', 'Phòng tập']"
34,Thông tin sức chứa phòng: 2 người lớn.,"1.847.428
₫","['Có bữa sáng (227.000 ₫/người)', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'Nhận phòng nhanh', 'WiFi miễn phí', 'Phòng tập']"
34,Thông tin sức chứa phòng: 2 người lớn.,"2.033.053
₫","['Kèm bữa sáng', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'Nhận phòng nhanh', 'WiFi miễn phí', 'Phòng tập']"
34,Thông tin sức chứa phòng: 2 người lớn.,"2.082.836
₫","['Có bữa sáng (227.000 ₫/người)', 'Miễn phí hủy trước 16 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 16 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả khoản tiền đêm đầu tiên. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'Nhận phòng nhanh', 'WiFi miễn phí', 'Phòng tập']"
34,Thông tin sức chứa phòng: 2 người lớn.,"2.160.996
₫","['Kèm bữa sáng', 'Miễn phí hủy trước 16 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 16 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'Nhận phòng nhanh', 'WiFi miễn phí', 'Phòng tập']"
35,Thông tin sức chứa phòng: 2 người lớn.,"1.847.428
₫","['Có bữa sáng (227.000 ₫/người)', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'Nhận phòng nhanh', 'WiFi miễn phí', 'Phòng tập']"
35,Thông tin sức chứa phòng: 2 người lớn.,"2.033.053
₫","['Kèm bữa sáng', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'Nhận phòng nhanh', 'WiFi miễn phí', 'Phòng tập']"
35,Thông tin sức chứa phòng: 2 người lớn.,"2.082.836
₫","['Có bữa sáng (227.000 ₫/người)', 'Miễn phí hủy trước 16 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 16 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả khoản tiền đêm đầu tiên. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'Nhận phòng nhanh', 'WiFi miễn phí', 'Phòng tập']"
