,room_type_id,bed_str,expanded_bed,large_double_bed,large_bed,single_bed,sofa_bed,double_bed,small_double_bed,king_size_bed,futon_mattress,bunk_bed,extra_long_bed,flexibility_score,sqm,bathroom_count,is_private_bathroom,views_str,views,balcony-terrace,non-smoking-room,closet,air_conditioning,mini_bar,hair_dryer,extra-long-beds,complimentary-bottled-water,bathtub,shower,separate-shower-and-tub,refrigerator,high-floor,dressing-room,ground-floor,private-pool,executive-lounge-access,top-floor,complimentary-instant-coffee,jacuzzi-bathtub,smoking-allowed,electric-blanket,free-welcome-drink,low-floor,complimentary-tea,coffee-tea-maker,hot-spring-access,bedroom_str,bedroom_count,confirmation-instant_str,confirmation-instant
1567,2785,1 giường đơn & 1 giường đôi lớn,"[{'bed_type': 'giường đơn', 'bed_count': 1}, {'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,1,0,0,0,0,0,0,0,1,26.0,1,1,Hướng Ngoài trời,ngoai troi,True,,True,True,,,,True,,,,True,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
1568,2786,2 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 2}]",0,0,0,0,1,0,0,0,0,0,1,45.0,1,1,Hướng Ngoài trời,ngoai troi,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,0,Trái cây/đồ ăn vặt,trai cay/do an vat
1569,2787,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,16.0,1,1,Hướng Không có cửa sổ,khong co cua so,,True,,,True,True,,,,,,True,,,,,,,,,,,,,,,,,0,Điều hòa cá nhân,dieu hoa ca nhan
1570,2788,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,20.0,1,1,Hướng Thành phố,thanh pho,,True,,,True,True,,,,,,True,,,,,,,,,,,,,,,,,0,Điều hòa cá nhân,dieu hoa ca nhan
1571,2789,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,,0,1,Hướng Thành phố,thanh pho,,True,,True,True,,,,,True,,,,,,,,,,,,,,,,,,,0,,
1572,2790,1 giường đôi & 1 giường đơn,"[{'bed_type': 'giường đôi', 'bed_count': 1}, {'bed_type': 'giường đơn', 'bed_count': 1}]",0,0,1,0,1,0,0,0,0,0,1,25.0,1,1,Hướng Thành phố,thanh pho,,True,,,True,True,,,,,,True,,,,,,,,,,,,,,,,,0,Điều hòa cá nhân,dieu hoa ca nhan
1573,2791,1 giường đôi & 2 giường đơn,"[{'bed_type': 'giường đôi', 'bed_count': 1}, {'bed_type': 'giường đơn', 'bed_count': 2}]",0,0,1,0,1,0,0,0,0,0,1,30.0,0,1,Hướng Thành phố,thanh pho,True,True,,True,True,True,,,,,,True,,,,,,,,,,,,,,,,,0,,
1574,2792,2 giường đơn & 1 giường đôi lớn,"[{'bed_type': 'giường đơn', 'bed_count': 2}, {'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,1,0,0,0,0,0,0,0,1,30.0,1,1,Hướng Ngoài trời,ngoai troi,True,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,0,Điều hòa cá nhân,dieu hoa ca nhan
1575,2793,,[],0,0,0,0,0,0,0,0,0,0,1,20.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1576,2794,,[],0,0,0,0,0,0,0,0,0,0,1,20.0,0,1,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1577,2795,,[],0,0,0,0,0,0,0,0,0,0,1,40.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1578,2796,,[],0,0,0,0,0,0,0,0,0,0,1,15.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1579,2797,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,13.0,1,1,,,True,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,0,,
1580,2798,2 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 2}]",1,0,0,0,0,0,0,0,0,0,1,35.0,0,1,Hướng Ngoài trời,ngoai troi,True,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
1581,2799,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,25.0,1,1,Hướng Sông,song,True,,True,,,,,,,,,,,,True,,True,,,,,,,,,,,,0,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1582,2800,2 giường đơn,"[{'bed_type': 'giường đơn', 'bed_count': 2}]",0,0,1,0,0,0,0,0,0,0,1,25.0,0,1,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1583,2801,2 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 2}]",1,0,0,0,0,0,0,0,0,0,1,30.0,1,1,Hướng Sông,song,True,,True,,,,,,,,,,,,True,,True,,,,,,,,,,,,0,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1584,2802,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,100.0,0,1,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1585,2803,1 giường đôi lớn & 1 giường đôi lớn & 1 giường đôi,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}, {'bed_type': 'giường đôi lớn', 'bed_count': 1}, {'bed_type': 'giường đôi', 'bed_count': 1}]",1,0,0,0,1,0,0,0,0,0,1,80.0,2,1,,,,,,,,True,,True,,,,True,,,,,,,,,,,,,,,,3 phòng ngủ,3,Điều hòa cá nhân,dieu hoa ca nhan
1586,2804,1 giường siêu lớn,"[{'bed_type': 'giường siêu lớn', 'bed_count': 1}]",0,0,0,0,0,0,1,0,0,0,1,25.0,1,1,Hướng Sông,song,True,,,,True,,True,,,,,,,,,,,,,,,,,True,,,,,0,Hành lang ngoài,hanh lang ngoai
1587,2805,1 giường siêu lớn,"[{'bed_type': 'giường siêu lớn', 'bed_count': 1}]",0,0,0,0,0,0,1,0,0,0,1,75.0,2,1,Hướng Sông,song,True,,,,True,,True,,,,True,,,,,,,,,,,,,,,,,,0,,
1588,2806,1 giường siêu lớn hoặc 1 giường đôi lớn,"[{'bed_type': 'giường siêu lớn', 'bed_count': 1}, {'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,1,0,0,0,2,55.0,1,1,Hướng Sông,song,True,,,,True,,True,,,,,,,,,,,,,,,,,True,,,,,0,,
1589,2807,2 giường đôi nhỏ,"[{'bed_type': 'giường đôi nhỏ', 'bed_count': 2}]",0,0,0,0,0,1,0,0,0,0,1,100.0,2,1,Hướng Vườn,vuon,True,,,,,,True,,,,True,,,,,True,,,,,,,,,,,,,0,Cửa sổ,cua so
1590,2808,1 giường siêu lớn & 1 giường siêu lớn & 1 giường siêu lớn,"[{'bed_type': 'giường siêu lớn', 'bed_count': 1}, {'bed_type': 'giường siêu lớn', 'bed_count': 1}, {'bed_type': 'giường siêu lớn', 'bed_count': 1}]",0,0,0,0,0,0,1,0,0,0,1,120.0,3,1,Hướng Bể bơi,be boi,True,,,,,,True,,,,True,,,,,True,,,,,,,,,,,,3 phòng ngủ,3,Cửa sổ,cua so
1591,2809,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,18.0,1,1,Hướng Vườn,vuon,True,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,0,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1592,2810,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,20.0,1,1,Hướng Vườn,vuon,True,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,0,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1593,2811,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,80.0,1,1,,,,,True,True,,True,,,,,,,,,,,,,True,,True,,,,,,,Studio/1 phòng ngủ,1,,
1594,2812,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,28.0,1,1,Hướng Thành phố,thanh pho,,True,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,0,,
1595,2813,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,26.0,1,1,Hướng Thành phố,thanh pho,,True,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,0,,
1596,2814,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,20.0,1,0,Hướng Sông,song,,,,True,,,True,True,,,,,,True,,,,,,,,,,,,,,,0,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1597,2815,1 giường đơn & 1 giường đôi,"[{'bed_type': 'giường đơn', 'bed_count': 1}, {'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,1,0,1,0,0,0,0,0,1,60.0,1,0,Hướng Sông,song,,,,True,,,True,True,,,,,,True,,,,,,,,,,,,,,,0,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1598,2816,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,18.0,1,0,Hướng Sông,song,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,0,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1599,2817,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,27.0,1,0,Hướng Sông,song,True,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,0,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1600,2818,2 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 2}]",1,0,0,0,0,0,0,0,0,0,1,25.0,1,0,Hướng Sông,song,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,0,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1601,2819,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,20.0,1,1,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,0,Điều hòa cá nhân,dieu hoa ca nhan
1602,2820,2 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 2}]",1,0,0,0,0,0,0,0,0,0,1,20.0,1,1,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,0,Điều hòa cá nhân,dieu hoa ca nhan
1603,2821,1 giường đơn & 1 giường đơn & 1 giường đơn & 1 giường đơn & 1 giường đơn & 1 giường đơn & 1 giường đơn & 1 giường đơn & 1 giường đơn,"[{'bed_type': 'giường đơn', 'bed_count': 1}, {'bed_type': 'giường đơn', 'bed_count': 1}, {'bed_type': 'giường đơn', 'bed_count': 1}, {'bed_type': 'giường đơn', 'bed_count': 1}, {'bed_type': 'giường đơn', 'bed_count': 1}, {'bed_type': 'giường đơn', 'bed_count': 1}, {'bed_type': 'giường đơn', 'bed_count': 1}, {'bed_type': 'giường đơn', 'bed_count': 1}, {'bed_type': 'giường đơn', 'bed_count': 1}]",0,0,1,0,0,0,0,0,0,0,1,400.0,9,1,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,9 phòng ngủ,9,,
1604,2822,1 giường sofa,"[{'bed_type': 'giường sofa', 'bed_count': 1}]",0,0,0,1,0,0,0,0,0,0,1,50.0,1,1,Hướng Sông,song,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,0,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1605,2823,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,42.0,0,1,,,True,,True,True,,True,,,,True,,True,,,,,,,,,,,,,,,,,0,,
1606,2824,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,24.0,0,1,Hướng Ngoài trời,ngoai troi,True,,True,True,,True,,,True,,,True,,,,,,,,,,,,,,,,,0,,
1607,2825,1 giường đơn,"[{'bed_type': 'giường đơn', 'bed_count': 1}]",0,0,1,0,0,0,0,0,0,0,1,25.0,0,1,,,,,True,True,,True,,,True,,,True,,,,,,,,,,,,,,,,,0,,
1608,2826,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,24.0,0,1,,,True,,True,True,,True,,,True,,,True,,,,,,,,,,,,,,,,,0,,
1609,2827,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,24.0,0,1,Hướng Ngoài trời,ngoai troi,,,True,True,,True,,,True,,,True,,,,,,,,,,,,,,,,,0,,
1610,2828,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,25.0,0,1,,,,,True,True,,True,,,True,,,True,,,,,,,,,,,,,,,,,0,,
1611,2829,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,27.0,0,1,,,,,True,True,,True,,,True,,,True,,,,,,,,,,,,,,,,,0,,
1612,2830,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,27.0,0,1,Hướng Ngoài trời,ngoai troi,,,True,True,,True,,,True,,,True,,,,,,,,,,,,,,,,,0,,
1613,2831,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,26.0,0,1,Hướng Ngoài trời,ngoai troi,,,True,True,,True,,,True,,,True,,,,,,,,,,,,,,,,,0,,
1614,2832,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,27.0,0,1,Hướng Ngoài trời,ngoai troi,,,True,True,,True,,,True,,,True,,,,,,,,,,,,,,,,,0,,
1615,2833,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,26.0,0,1,,,,,True,True,,True,,,True,True,,True,,,,,,,,,,,,,,,,,0,,
1616,2834,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,27.0,0,1,Hướng Ngoài trời,ngoai troi,,,True,True,,True,,,True,,,True,,,,,,,,,,,,,,,,,0,,
1617,2835,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,25.0,0,1,,,,,True,True,,True,,,True,,,True,,,,,,,,,,,,,,,,,0,,
1618,2836,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,26.0,0,1,,,,,True,True,,True,,,True,,,True,,,,,,,,,,,,,,,,,0,,
1619,2837,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,30.0,0,1,Hướng Ngoài trời,ngoai troi,,,True,True,,True,,,True,,,True,,,,,,,,,,,,,,,,,0,,
1620,2838,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,42.0,0,1,Hướng Ngoài trời,ngoai troi,True,,True,True,,True,,,,,,True,,,,,,,,,,,,,,,,,0,,
1621,2839,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,42.0,0,1,,,,,True,True,,True,,,,True,,True,,,,,,,,,,,,,,,,,0,,
1622,2840,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,30.0,0,1,,,,,True,True,,True,,,True,,,True,,,,,,,,,,,,,,,,,0,,
1623,2841,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,14.0,1,1,Hướng Ngoài trời,ngoai troi,,,True,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,0,,
1624,2842,2 giường đơn,"[{'bed_type': 'giường đơn', 'bed_count': 2}]",0,0,1,0,0,0,0,0,0,0,1,16.0,1,1,Hướng Ngoài trời,ngoai troi,,,True,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,0,,
1625,2843,1 giường đơn & 1 giường đôi lớn,"[{'bed_type': 'giường đơn', 'bed_count': 1}, {'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,1,0,0,0,0,0,0,0,1,16.0,1,1,Hướng Ngoài trời,ngoai troi,,,True,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,0,,
1626,2844,2 giường lớn,"[{'bed_type': 'giường lớn', 'bed_count': 2}]",0,1,0,0,0,0,0,0,0,0,1,,0,1,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1627,2845,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,12.0,1,1,Hướng Ngoài trời,ngoai troi,,,True,,,,,True,,,,True,,,,,,,,,,,,,,,,,0,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1628,2846,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,25.0,1,1,Hướng Ngoài trời,ngoai troi,True,,True,,,,,True,True,,,,,,,,,,,,,,,,,,,,0,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1629,2847,2 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 2}]",1,0,0,0,0,0,0,0,0,0,1,30.0,1,1,Hướng Ngoài trời,ngoai troi,,,True,,,,,True,True,,,,,,,,,,,,,,,,,,,,0,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1630,2848,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,25.0,1,1,,,,,True,,,,True,,,,,True,,,,,,,,,,,,,,,,,0,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1631,2849,2 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 2}]",0,0,0,0,1,0,0,0,0,0,1,28.0,1,1,Hướng Ngoài trời,ngoai troi,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,0,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1632,2850,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,20.0,1,1,,,,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,0,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1633,2851,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,15.0,1,1,,,,,,,,,True,,,,,,,True,,,,,,,,,,True,,,,,0,Cửa sổ,cua so
1634,2852,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,22.0,1,1,,,,,True,True,,,,True,,,,,True,,,,,,,,,,,,,,,,0,Cửa sổ,cua so
1635,2853,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,18.0,2,1,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,0,Cửa sổ,cua so
1636,2854,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,20.0,1,1,Hướng Vườn,vuon,,True,,,,,True,,,,,,,True,,,,,,,,,,,,,,,0,Cửa sổ,cua so
1637,2855,2 giường đơn,"[{'bed_type': 'giường đơn', 'bed_count': 2}]",0,0,1,0,0,0,0,0,0,0,1,,1,1,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,
1638,2856,2 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 2}]",1,0,0,0,0,0,0,0,0,0,1,35.0,1,1,Hướng Thiên nhiên,thien nhien,,,True,True,,,,True,,,,,True,,,,,,,,,,,,,,,,0,,
1639,2857,3 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 3}]",0,0,0,0,1,0,0,0,0,0,1,35.0,1,1,Hướng Vườn,vuon,True,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,0,Cửa sổ,cua so
1640,2858,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,30.0,1,1,Hướng Sông,song,,,,True,,True,,,,True,,,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
1641,2859,2 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 2}]",1,0,0,0,0,0,0,0,0,0,1,30.0,1,1,Hướng Sông,song,,,True,True,,True,,,,True,,,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
1642,2860,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,12.0,1,1,,,,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,0,Cửa sổ,cua so
1643,2861,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,12.0,1,1,,,,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,0,Cửa sổ,cua so
1644,2862,2 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 2}]",0,0,0,0,1,0,0,0,0,0,1,15.0,1,1,,,,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,0,Cửa sổ,cua so
1645,2863,2 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 2}]",0,0,0,0,1,0,0,0,0,0,1,15.0,1,1,,,,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,0,Cửa sổ,cua so
1646,2864,2 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 2}]",0,0,0,0,1,0,0,0,0,0,1,30.0,1,1,Hướng Ngoài trời,ngoai troi,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,Studio/1 phòng ngủ,1,Điều hòa cá nhân,dieu hoa ca nhan
1647,2865,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,38.0,1,1,Hướng Hồ,ho,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,Cửa sổ,cua so
1648,2866,2 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 2}]",1,0,0,0,0,0,0,0,0,0,1,58.0,1,1,Hướng Hồ,ho,True,,True,True,,True,,,,,,True,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
1649,2867,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,,5,1,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,0,,
1650,2868,1 giường đơn,"[{'bed_type': 'giường đơn', 'bed_count': 1}]",0,0,1,0,0,0,0,0,0,0,1,,1,1,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,0,,
1651,2869,1 giường lớn,"[{'bed_type': 'giường lớn', 'bed_count': 1}]",0,1,0,0,0,0,0,0,0,0,1,25.0,1,1,Hướng Vườn,vuon,True,,True,True,,,,,True,,,True,,,,,,,,,,,,,,,,,0,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1652,2870,2 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 2}]",1,0,0,0,0,0,0,0,0,0,1,80.0,1,1,Hướng Vườn,vuon,,,True,True,,True,,,,True,,True,,,,,,,,,,,,,,,,,0,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1653,2871,1 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 1}]",0,0,0,0,1,0,0,0,0,0,1,15.0,1,1,,,,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,0,Cửa sổ,cua so
1654,2872,2 giường đôi,"[{'bed_type': 'giường đôi', 'bed_count': 2}]",0,0,0,0,1,0,0,0,0,0,1,17.0,1,1,,,,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,0,Cửa sổ,cua so
1655,2873,5 giường tầng,"[{'bed_type': 'giường tầng', 'bed_count': 5}]",0,0,0,0,0,0,0,0,1,0,1,20.0,1,1,,,,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,0,Cửa sổ,cua so
1656,2874,2 giường lớn & 2 giường lớn & 1 giường sofa & 2 nệm futon,"[{'bed_type': 'giường lớn', 'bed_count': 2}, {'bed_type': 'giường lớn', 'bed_count': 2}, {'bed_type': 'giường sofa', 'bed_count': 1}, {'bed_type': 'nệm futon', 'bed_count': 2}]",0,1,0,1,0,0,0,1,0,0,1,112.0,2,1,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,2 phòng ngủ,2,,
1657,2875,1 giường sofa & 2 nệm futon & 2 giường lớn,"[{'bed_type': 'giường sofa', 'bed_count': 1}, {'bed_type': 'nệm futon', 'bed_count': 2}, {'bed_type': 'giường lớn', 'bed_count': 2}]",0,1,0,1,0,0,0,1,0,0,1,112.0,2,1,Hướng Vườn,vuon,True,,,True,,True,,,,True,,True,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
1658,2876,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,10.0,1,1,Hướng Sông,song,,,True,True,,True,,True,,,,True,,,,,,,,,,,,,,,,,0,Ấm nước điện,am nuoc dien
1659,2877,1 giường đôi lớn,"[{'bed_type': 'giường đôi lớn', 'bed_count': 1}]",1,0,0,0,0,0,0,0,0,0,1,21.0,1,1,Hướng Ngoài trời,ngoai troi,,,True,,,,,,True,True,,,,,,,,,,,,,,,,,,,0,Điều hòa cá nhân,dieu hoa ca nhan
1660,2878,1 giường siêu lớn,"[{'bed_type': 'giường siêu lớn', 'bed_count': 1}]",0,0,0,0,0,0,1,0,0,0,1,40.0,1,1,Hướng Thành phố,thanh pho,True,,True,True,,,,,True,True,,,,,,,,,,,,,,,,,,,0,,
1661,2879,1 giường lớn,"[{'bed_type': 'giường lớn', 'bed_count': 1}]",0,1,0,0,0,0,0,0,0,0,1,22.0,1,1,Hướng Ngoài trời,ngoai troi,True,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,0,Phòng tắm đứng,phong tam dung
1662,2880,1 giường lớn,"[{'bed_type': 'giường lớn', 'bed_count': 1}]",0,1,0,0,0,0,0,0,0,0,1,22.0,1,1,Hướng Vườn,vuon,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,0,Phòng tắm đứng,phong tam dung
