hotel_id;hotel_name;hotel_address;room_type_name;option_name;option_price;1 giường lớn;1 giường đôi;1 giường đôi / 1 giường đôi;1 giường đôi / 1 giường đôi / 1 giường đôi / 1 giường đôi lớn / 1 giường đôi / 1 giường đôi / 1 giường đôi / 1 giường đôi / 1 giường đôi / 1 giường đôi / 1 giường đôi nhỏ / 1 giường đôi / 1 giường đôi / 1 giường đôi lớn / 1 giường đơn;1 giường đôi lớn;1 giường đôi lớn / 1 giường đơn / 2 giường đôi lớn và 1 giường sofa;1 giường đôi nhỏ;1 giường đôi nhỏ / 1 giường đôi nhỏ / 1 giường đôi nhỏ / 1 giường đôi nhỏ / 1 giường đôi nhỏ / 1 giường đôi nhỏ / 1 giường đôi và 1 giường đơn / 1 giường đôi / 1 giường đôi / 1 giường đôi / 1 giường đôi lớn / 1 giường đôi lớn / 1 giường đôi / 1 giường đơn / 1 giường đôi / 1 giường đôi;1 giường đơn;1 giường đơn / 1 giường đơn / 1 giường đơn / 1 giường đơn / 1 giường đơn / 1 giường đôi lớn / 1 giường lớn / 1 giường lớn / 1 giường lớn / 1 giường đôi lớn / 1 giường đơn / 1 giường đôi lớn / 1 giường đôi lớn / 1 giường đôi lớn / 1 giường lớn;1 giường đơn hoặc 1 giường đôi lớn;1 giường đơn và 1 giường đôi;1 giường đơn và 1 giường đôi lớn;1 giường đơn và 1 giường đôi lớn hoặc 3 giường đơn;1 phòng tắm;100 m²;11 m²;14 phòng ngủ;15 m²;15 phòng ngủ;15 phòng tắm;16 m²;17 m²;18 m²;19 m²;2 giường lớn;2 giường đôi;2 giường đôi / 2 giường đôi;2 giường đôi lớn;2 giường đôi lớn / 1 giường đơn / 1 giường đơn / 1 giường đơn / 1 giường đơn / 1 giường đơn;2 giường đơn;2 giường đơn hoặc 1 giường lớn;2 giường đơn hoặc 1 giường đôi;2 giường đơn hoặc 1 giường đôi lớn;2 phòng ngủ;2 phòng tắm;20 m²;21 m²;21 phòng tắm;22 m²;24 m²;25 m²;26 m²;28 m²;3 giường đơn;3 giường đơn và 1 giường đôi;3 phòng ngủ;3 phòng tắm;30 m²;32 m²;33 m²;35 m²;36 m²;39 m²;4 giường đơn và 2 giường đôi;4 phòng tắm;40 m²;42 m²;45 m²;5 phòng tắm;50 m²;500 m²;6 phòng ngủ;70 m²;700 m²;Ban công/sân hiên;Bể bơi riêng;Bồn tắm;Bồn tắm tạo sóng;Bồn tắm/vòi sen riêng;Cho phép hút thuốc;Chăn điện;Cà phê hòa tan miễn phí;Cửa sổ;Cửa sổ mở;Giường cực dài;Hành lang ngoài;Hướng Công viên;Hướng Hồ;Hướng Không có cửa sổ;Hướng Ngoài trời;Hướng Sân trong;Hướng Sông;Hướng Thiên nhiên;Hướng Thành phố;Hướng Vườn;Hướng Đường phố;Không hút thuốc;Máy sấy tóc;Nước đóng chai miễn phí;Phòng thay đồ;Phòng tắm chung;Phòng tắm đứng;Quạt;Rèm che ánh sáng;Rượu;Studio/1 phòng ngủ;Truy cập Internet - không dây;Trái cây/đồ ăn vặt;Tối đa 1 người lớn;Tối đa 1 người lớn, 1 bé (0-7 tuổi) ở MIỄN PHÍ!;Tối đa 2 người lớn;Tối đa 2 người lớn, 1 bé (0-1 tuổi) ở MIỄN PHÍ!;Tối đa 2 người lớn, 1 bé (0-10 tuổi) ở MIỄN PHÍ!;Tối đa 2 người lớn, 1 bé (0-12 tuổi) ở MIỄN PHÍ!;Tối đa 2 người lớn, 1 bé (0-2 tuổi) ở MIỄN PHÍ!;Tối đa 2 người lớn, 1 bé (0-5 tuổi) ở MIỄN PHÍ!;Tối đa 2 người lớn, 1 bé (0-6 tuổi) ở MIỄN PHÍ!;Tối đa 2 người lớn, 1 bé (0-9 tuổi) ở MIỄN PHÍ!;Tối đa 20 người lớn;Tối đa 3 người lớn;Tối đa 3 người lớn, 1 bé (0-12 tuổi) ở MIỄN PHÍ!;Tối đa 3 người lớn, 1 bé (0-5 tuổi) ở MIỄN PHÍ!;Tối đa 30 người lớn;Tối đa 4 người lớn;Tối đa 4 người lớn, 1 bé (0-1 tuổi) ở MIỄN PHÍ!;Tối đa 4 người lớn, 1 bé (0-5 tuổi) ở MIỄN PHÍ!;Tối đa 5 người lớn;Tối đa 6 người lớn;Tối đa 8 người lớn;Tủ lạnh;Tủ lạnh nhỏ trong phòng;Tủ quần áo;Vòi sen;Wi-Fi [miễn phí];phòng tắm riêng;tầng trệt;Điều hòa;Điều hòa cá nhân;Đồ dùng cho giấc ngủ thoải mái;Đồ gỗ ngoài trời;Ấm nước;Ấm nước điện
50602635;Làng Bình An (Bình An Village);394C/19 Phước Ngươn A, Phước Hậu, Vĩnh Long, Vĩnh Long, Việt Nam, 85000;Phòng 4 người nhìn ra vườn (Quadruple Room with Garden View);3 người lớn;1.000.000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0
50602635;Làng Bình An (Bình An Village);394C/19 Phước Ngươn A, Phước Hậu, Vĩnh Long, Vĩnh Long, Việt Nam, 85000;Phòng 4 người nhìn ra vườn (Quadruple Room with Garden View);1 người lớn Vượt quá sức chứa phòng;888.889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0
13429241;Khách sạn và Quán cà phê TK (TK Hotel and Coffee);Block A11-54, Hoang Hac St., My Hoa Commune, Binh Minh Dist, Vinh Long City, Vĩnh Long, Vĩnh Long, Việt Nam, 85000;Phòng có Giường Đôi (1 double);2 người lớn & 1 trẻ em (0-12 tuổi);379.111;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;0;0;0;0
13429241;Khách sạn và Quán cà phê TK (TK Hotel and Coffee);Block A11-54, Hoang Hac St., My Hoa Commune, Binh Minh Dist, Vinh Long City, Vĩnh Long, Vĩnh Long, Việt Nam, 85000;2 Single Beds (2 single Beds);2 người lớn & 1 trẻ em (0-12 tuổi);467.122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;0;0;0;0
47983034;Ba Hung homestay;Đường số 1, Hòa Ninh, Vĩnh Long, Việt Nam;Phòng Đơn (Single Room);1 người lớn Vượt quá sức chứa phòng;183.824;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
47983034;Ba Hung homestay;Đường số 1, Hòa Ninh, Vĩnh Long, Việt Nam;Phòng Giường Đôi Nhìn Ra Vườn (Double Room with Garden View);1 người lớn Vượt quá sức chứa phòng;202.206;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;1
2504563;Ngoc Phuong Homestay;118C/10, Binh Luong Hamlet, An Binh Ward, Long Ho District, An Bình, Vĩnh Long, Việt Nam;Phòng 4 Người (Quadruple Room);2 người lớn & 2 trẻ em (0-5 tuổi);396.825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0
2504563;Ngoc Phuong Homestay;118C/10, Binh Luong Hamlet, An Binh Ward, Long Ho District, An Bình, Vĩnh Long, Việt Nam;Phòng 4 Người (Quadruple Room);3 người lớn & 1 trẻ em (0-5 tuổi);661.376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0
2504563;Ngoc Phuong Homestay;118C/10, Binh Luong Hamlet, An Binh Ward, Long Ho District, An Bình, Vĩnh Long, Việt Nam;Phòng 4 Người (Quadruple Room);1 người lớn & 3 trẻ em (0-5 tuổi) Vượt quá sức chứa phòng;264.550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0
10297198;MEKONG NATURE LODGE;ẤP AN THẠNH, XÃ AN BÌNH, HUYỆN LONG HỒ, VĨNH LONG, An Bình, Vĩnh Long, Việt Nam;Phòng Giường Đôi Nhìn Ra Hồ Nước (Double Room with Lake View);2 người lớn;833.333;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;1;0;0;1;0;1
10297198;MEKONG NATURE LODGE;ẤP AN THẠNH, XÃ AN BÌNH, HUYỆN LONG HỒ, VĨNH LONG, An Bình, Vĩnh Long, Việt Nam;Phòng Tiêu Chuẩn 2 Giường Đơn Nhìn Ra Khu Vườn (Standard Twin Room with Garden View);2 người lớn;879.630;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;1;0;0;1;0;1
65964664;Nhà Nghỉ Khanh Trần (Nha Nghi Khanh Tran);306 Đường Không Tên 29/2 Phú An - Thị Trấn Long Hồ - Huyện Long Hồ - Tỉnh Vĩnh Long, Thanh Đức, Vĩnh Long, Việt Nam;Căn Hộ 1 Phòng Ngủ (One-Bedroom Apartment);2 người lớn;294.118;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0
65964664;Nhà Nghỉ Khanh Trần (Nha Nghi Khanh Tran);306 Đường Không Tên 29/2 Phú An - Thị Trấn Long Hồ - Huyện Long Hồ - Tỉnh Vĩnh Long, Thanh Đức, Vĩnh Long, Việt Nam;Căn Hộ 1 Phòng Ngủ (One-Bedroom Apartment);1 người lớn Vượt quá sức chứa phòng;264.706;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0
38109880;Căn hộ 500 m² 15 phòng ngủ, 15 phòng tắm riêng ở Khu du lịch Phù Sa Cồn Ấu (Nhà nghỉ Hồng Nhung);Khu du lịch Phù Sa Cồn Ấu, Cần Thơ, Việt Nam;Căn hộ (Apartment);30 người lớn & 1 trẻ em (0-7 tuổi);238.287;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
47435073;Căn hộ 100 m² 6 phòng ngủ, 4 phòng tắm riêng ở An Bình (Lọ Lem home stay);An Bình, Vĩnh Long, Việt Nam;Căn hộ (Apartment);20 người lớn & 1 trẻ em (0-7 tuổi);335.601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
77592148;Nhà nghỉ Minh Hà (NHÀ NGHỈ MINH HÀ);Chanh an ,Mang thit ,Vinh Long,Viet Nam, Vĩnh Long, Vĩnh Long, Việt Nam, 893410;Phòng Tiêu Chuẩn (Standard Room);6 người lớn;468.714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
47613935;Căn hộ 42 m² 1 phòng ngủ, 2 phòng tắm riêng ở Hòa Ninh (Nhà Dừa CocoHome Vinhlong - Unique-Peaceful- VIP 8);Hòa Ninh, Vĩnh Long, Việt Nam;Căn hộ (Apartment);8 người lớn & 1 trẻ em (0-7 tuổi);1.727.363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0
50039527;Căn hộ 30 m² 1 phòng ngủ, 1 phòng tắm riêng ở Hòa Ninh (Nhà Dừa CocoHome Vinhlong-Unique-Peaceful-VIP 6);Hòa Ninh, Vĩnh Long, Việt Nam;Căn hộ (Apartment);4 người lớn & 1 trẻ em (0-7 tuổi);1.249.468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
38107966;Căn hộ 500 m² 15 phòng ngủ, 15 phòng tắm riêng ở Khu du lịch Phù Sa Cồn Ấu (Nhà nghỉ Thanh Xuân 2);Khu du lịch Phù Sa Cồn Ấu, Cần Thơ, Việt Nam;Căn hộ (Apartment);30 người lớn & 1 trẻ em (0-7 tuổi);293.277;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
1594540;Ba Linh Homestay;112/8 An Thanh, An Binh, Long Ho, An Bình, Vĩnh Long, Việt Nam;Phòng Giường Đôi/2 Giường Đơn Nhìn Ra Vườn (Double or Twin Room with Garden View);2 người lớn;509.259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0
1594540;Ba Linh Homestay;112/8 An Thanh, An Binh, Long Ho, An Bình, Vĩnh Long, Việt Nam;Phòng Giường Đôi/2 Giường Đơn Có Phòng Tắm Riêng (Double or Twin Room with Private Bathroom);2 người lớn;509.259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0
